"gellert_die-betschwester" "gellert_die-zaertlichen-schwestern" "gottsched-johann_der-sterbende-cato" "gottsched-luise_das-testament" "gottsched-luise_der-witzling" "gottsched-luise_die-pietisterey-im-fischbein-rocke" "lessing_der-freigeist" "lessing_emilia-galotti" "lessing_minna-von-barnhelm" "lessing_miss-sara-sampson" "schlegel_canut"
"unterscheid" 0 0 0 0 0 0.0101306858474319 0.00991522482772297 0 0 0 0.00729075532225139
"untersuchen" 0 0 0 0.005005005005005 0.0135538086202223 0.00506534292371594 0.00495761241386148 0 0 0.00399952005759309 0
"unverschämter" 0 0 0 0.005005005005005 0 0 0.00495761241386148 0.0107244356265752 0.00439792417978714 0 0
"väter" 0 0 0.0139130434782609 0 0 0.00506534292371594 0.00495761241386148 0.00536221781328758 0 0 0
"vaterlande" 0 0 0 0 0 0.00506534292371594 0 0 0.00439792417978714 0.00799904011518618 0.00729075532225139
"verdachte" 0.00566091140673648 0.0138811771238201 0 0 0 0 0.00495761241386148 0 0 0 0
"verdächtig" 0.00566091140673648 0.00462705904127337 0 0 0 0 0.00495761241386148 0.00536221781328758 0 0.00399952005759309 0
"verdammen" 0.00566091140673648 0.00462705904127337 0.00695652173913044 0 0 0 0.00495761241386148 0 0 0.00399952005759309 0
"verdrießliches" 0 0.0138811771238201 0.00695652173913044 0.005005005005005 0 0 0 0 0 0 0
"verehrt" 0 0 0.0278260869565217 0 0 0 0 0 0 0 0.00729075532225139
"verfallen" 0 0 0.00695652173913044 0 0 0.00506534292371594 0.0148728372415845 0 0 0 0
"verfluchen" 0 0 0 0 0 0 0 0.0107244356265752 0 0.00399952005759309 0.0145815106445028
"verführung" 0 0 0 0 0 0 0.00495761241386148 0.0107244356265752 0 0.00799904011518618 0
"vergebe" 0.011321822813473 0.00462705904127337 0 0 0 0.00506534292371594 0 0.00536221781328758 0 0 0
"vergeht" 0 0 0.0139130434782609 0 0 0 0 0 0 0.00799904011518618 0.00729075532225139
"verhaßt" 0 0 0.00695652173913044 0.005005005005005 0.0271076172404446 0 0 0.00536221781328758 0 0 0
"verhehlen" 0 0 0 0 0 0 0 0.0107244356265752 0 0 0.0218722659667542
"verhindern" 0 0 0.00695652173913044 0 0 0 0 0.0107244356265752 0.00439792417978714 0 0.00729075532225139
"verkehrt" 0 0 0.0139130434782609 0.005005005005005 0.0135538086202223 0 0 0 0.00439792417978714 0 0
"verläßt" 0.00566091140673648 0.00462705904127337 0.00695652173913044 0 0 0 0 0 0 0.00799904011518618 0
"verleiten" 0 0 0 0 0 0 0.00495761241386148 0.00536221781328758 0.00879584835957428 0.00399952005759309 0
"verleumder" 0 0.00462705904127337 0 0 0 0 0.00495761241386148 0 0.0131937725393614 0 0
"verleumdung" 0.00566091140673648 0 0 0.005005005005005 0 0 0 0.0107244356265752 0 0.00399952005759309 0
"verliebten" 0 0.00462705904127337 0 0 0 0.00506534292371594 0.00991522482772297 0 0.00439792417978714 0 0
"verlobung" 0 0.0231352952063668 0 0 0 0 0 0 0 0 0
"verlohren" 0 0 0 0 0.0135538086202223 0.0151960287711478 0 0 0 0 0.00729075532225139
"vermächtnis" 0 0.00462705904127337 0 0.005005005005005 0 0 0 0 0 0.0119985601727793 0
"vernehmen" 0 0 0 0.01001001001001 0 0 0.00495761241386148 0.0107244356265752 0 0 0
"vernommen" 0 0 0.0139130434782609 0 0 0 0 0.0107244356265752 0.00439792417978714 0 0
"vernünftigen" 0.00566091140673648 0.00462705904127337 0 0.005005005005005 0.0135538086202223 0 0 0 0.00439792417978714 0 0
"vernünftiger" 0.011321822813473 0.00462705904127337 0 0 0.0135538086202223 0 0 0 0.00439792417978714 0 0
"verrät" 0 0 0 0 0 0 0.0148728372415845 0 0 0.00799904011518618 0
"verschaffen" 0.00566091140673648 0 0.00695652173913044 0.005005005005005 0 0 0 0 0 0 0.0145815106445028
"verschwendet" 0 0 0 0.01001001001001 0 0 0.00495761241386148 0 0 0.00399952005759309 0.00729075532225139
"verschworen" 0.00566091140673648 0 0.00695652173913044 0.005005005005005 0 0 0 0.00536221781328758 0 0 0.00729075532225139
"versichern" 0.00566091140673648 0 0 0.005005005005005 0 0 0.00495761241386148 0.00536221781328758 0 0 0.00729075532225139
"versöhnt" 0 0 0 0 0 0 0 0 0 0.0119985601727793 0.0145815106445028
"versorgt" 0.011321822813473 0.00462705904127337 0 0.005005005005005 0 0.00506534292371594 0 0 0 0 0
"versprechung" 0.0226436456269459 0.00462705904127337 0 0 0 0 0 0 0 0 0
"versteckt" 0 0 0.0278260869565217 0 0 0 0 0 0 0 0.00729075532225139
"verstellen" 0 0 0 0.01001001001001 0 0 0.00495761241386148 0.00536221781328758 0 0.00399952005759309 0
"versuch" 0 0 0.00695652173913044 0.005005005005005 0 0 0.00991522482772297 0.00536221781328758 0 0 0
"versucht" 0 0 0.0139130434782609 0 0 0 0 0.00536221781328758 0 0.00399952005759309 0.00729075532225139
"vertraulichkeit" 0 0.00925411808254673 0 0 0 0 0 0.00536221781328758 0 0.00799904011518618 0
"verwahren" 0.00566091140673648 0 0 0 0 0.00506534292371594 0.00495761241386148 0 0 0.00399952005759309 0.00729075532225139
"verwirrt" 0 0 0 0 0 0.00506534292371594 0.00991522482772297 0 0.00439792417978714 0.00399952005759309 0
"verzagt" 0 0.00462705904127337 0.0139130434782609 0 0 0 0 0 0 0 0.0145815106445028
"verzeih" 0 0 0 0.005005005005005 0 0 0 0 0.0175916967191486 0 0
"verzeyhn" 0 0 0 0 0 0 0 0 0 0 0.0364537766112569
"verzweifelt" 0 0 0 0 0 0.00506534292371594 0.00495761241386148 0.00536221781328758 0.00439792417978714 0.00399952005759309 0
"vetters" 0 0 0 0 0 0.0101306858474319 0 0 0 0.0119985601727793 0
"vierhundert" 0 0 0 0.01001001001001 0 0 0 0 0.0131937725393614 0 0
"vierten" 0 0 0 0.005005005005005 0 0 0.0148728372415845 0 0 0.00399952005759309 0
"völker" 0 0 0.00695652173913044 0 0 0 0 0 0 0 0.0291630212890055
"vollmacht" 0 0 0 0 0.0135538086202223 0.0101306858474319 0 0 0.00439792417978714 0.00399952005759309 0
"vorfahren" 0.00566091140673648 0 0 0 0 0 0 0.0107244356265752 0.00879584835957428 0 0
"vorigen" 0 0.00462705904127337 0 0 0 0 0.00495761241386148 0 0.00439792417978714 0.00799904011518618 0
"vorlesen" 0.00566091140673648 0.00925411808254673 0 0 0.0271076172404446 0 0 0 0 0 0
"vormittage" 0.00566091140673648 0.00925411808254673 0 0 0.0135538086202223 0 0 0 0.00439792417978714 0 0
"vormunde" 0 0.0185082361650935 0 0 0.0135538086202223 0 0 0 0 0 0
"vorstellung" 0 0.00925411808254673 0 0 0 0 0.00495761241386148 0.00536221781328758 0 0.00399952005759309 0
"vorteile" 0 0.0231352952063668 0 0 0 0 0 0 0 0 0
"vorzuwerfen" 0 0.00462705904127337 0 0 0 0 0.00495761241386148 0 0.00439792417978714 0.00799904011518618 0
"wacht" 0 0 0 0 0 0 0 0 0 0 0.0364537766112569
"wackern" 0 0.00462705904127337 0 0 0 0.00506534292371594 0.00495761241386148 0 0.00879584835957428 0 0
"warm" 0 0 0 0 0 0 0 0.0107244356265752 0.0131937725393614 0 0
"weltlich" 0.0169827342202095 0 0 0 0 0.00506534292371594 0 0 0 0.00399952005759309 0
"wenden" 0 0 0.00695652173913044 0 0 0 0.00495761241386148 0.00536221781328758 0 0.00799904011518618 0
"wenigsten" 0 0 0 0 0 0 0 0.0107244356265752 0.0131937725393614 0 0
"wernern" 0 0 0 0 0 0 0 0 0.0219896208989357 0 0
"wetten" 0 0.00462705904127337 0 0.005005005005005 0.0135538086202223 0.00506534292371594 0 0.00536221781328758 0 0 0
"wichtige" 0 0.00462705904127337 0 0 0.0135538086202223 0.0101306858474319 0.00495761241386148 0 0 0 0
"widerstehen" 0 0.00462705904127337 0 0 0 0.0101306858474319 0.00495761241386148 0 0 0.00399952005759309 0
"wiederkommen" 0.00566091140673648 0 0 0.005005005005005 0 0 0.00495761241386148 0 0 0.00799904011518618 0
"wiedersehen" 0.00566091140673648 0 0 0 0 0 0.00495761241386148 0.00536221781328758 0 0.00399952005759309 0.00729075532225139
"wild" 0 0 0 0.01001001001001 0 0 0 0.0160866534398627 0 0 0
"willigen" 0 0 0 0.005005005005005 0 0.0202613716948637 0 0 0 0 0
"winkel" 0 0 0 0 0 0 0.0148728372415845 0 0.00439792417978714 0.00399952005759309 0
"wittenberger" 0 0 0 0 0 0.0253267146185797 0 0 0 0 0
"wohnen" 0.00566091140673648 0 0.0139130434782609 0 0 0 0.00495761241386148 0 0.00439792417978714 0 0
"wohnung" 0 0 0 0 0 0 0.00495761241386148 0 0.00439792417978714 0.0119985601727793 0
"wolltest" 0 0.00462705904127337 0.00695652173913044 0.005005005005005 0 0 0 0 0 0.00399952005759309 0.00729075532225139
"wundern" 0.00566091140673648 0 0 0.005005005005005 0 0 0.00495761241386148 0.00536221781328758 0.00439792417978714 0 0
"würd" 0 0 0.0278260869565217 0 0 0 0 0.00536221781328758 0 0 0
"zählt" 0.011321822813473 0 0 0 0 0 0 0 0 0 0.0218722659667542
"zärtlichsten" 0.00566091140673648 0 0 0 0 0 0 0.0107244356265752 0 0.00799904011518618 0
"zaudern" 0 0 0 0.005005005005005 0 0.0101306858474319 0 0 0.00439792417978714 0.00399952005759309 0
"zehnmal" 0.011321822813473 0.00462705904127337 0 0 0 0 0.00991522482772297 0 0 0 0
"zerstreut" 0 0.0138811771238201 0.00695652173913044 0 0 0 0.00495761241386148 0 0 0 0
"zettel" 0 0 0 0.005005005005005 0 0 0 0 0 0.0159980802303724 0
"zeuge" 0 0 0 0.01001001001001 0.0135538086202223 0 0 0.00536221781328758 0 0.00399952005759309 0
"zeugnis" 0 0 0 0.005005005005005 0 0 0.00495761241386148 0 0.0131937725393614 0 0
"zinsen" 0.0169827342202095 0 0 0 0 0 0.00991522482772297 0 0 0 0
"zittre" 0.00566091140673648 0.00462705904127337 0.00695652173913044 0 0 0 0 0 0 0.00799904011518618 0
"zwecke" 0 0 0 0.005005005005005 0 0 0 0 0 0.00399952005759309 0.0218722659667542
"zweiten" 0 0 0 0 0 0 0 0.0268110890664379 0 0 0
"zweyen" 0 0 0 0 0 0.0253267146185797 0 0 0 0 0
"abergläubisch" 0.00566091140673648 0 0 0.015015015015015 0 0 0 0 0 0 0
"abgehalten" 0 0 0 0 0 0.0101306858474319 0 0 0.00439792417978714 0.00399952005759309 0
"abgeschmackt" 0 0 0 0.01001001001001 0.0135538086202223 0 0 0 0.00439792417978714 0 0
"abgrund" 0 0 0 0 0 0 0 0.00536221781328758 0 0.00399952005759309 0.0145815106445028
"abholen" 0.0169827342202095 0 0 0 0 0 0.00495761241386148 0 0 0 0
"abreisen" 0 0 0 0 0 0 0 0.0107244356265752 0.00439792417978714 0.00399952005759309 0
"absprechen" 0.011321822813473 0 0 0 0.0135538086202223 0 0.00495761241386148 0 0 0 0
"abstatten" 0 0.00925411808254673 0 0 0 0 0 0 0 0.00799904011518618 0
"abzulegen" 0 0 0.00695652173913044 0 0 0 0.00991522482772297 0 0 0.00399952005759309 0
"achten" 0 0 0.0208695652173913 0 0 0 0 0.00536221781328758 0 0 0
"adieu" 0 0 0 0.01001001001001 0 0.00506534292371594 0.00495761241386148 0 0 0 0
"advocat" 0 0 0 0 0 0.0202613716948637 0 0 0 0 0
"ähnlichen" 0 0 0 0 0 0 0.00991522482772297 0 0 0.00799904011518618 0
"albern" 0 0 0 0 0.0135538086202223 0 0.00991522482772297 0.00536221781328758 0 0 0
"albernes" 0 0.00462705904127337 0 0 0 0 0 0.00536221781328758 0.00439792417978714 0.00399952005759309 0
"allenthalben" 0 0 0 0.01001001001001 0 0.0101306858474319 0 0 0 0 0
"allerliebst" 0 0 0 0.005005005005005 0 0.00506534292371594 0 0 0 0.00799904011518618 0
"ältern" 0 0.00462705904127337 0 0.015015015015015 0 0 0 0 0 0 0
"ältesten" 0 0 0 0.01001001001001 0 0.00506534292371594 0.00495761241386148 0 0 0 0
"anblicke" 0 0 0 0 0 0 0.00495761241386148 0.00536221781328758 0.00439792417978714 0.00399952005759309 0
"andächtig" 0.0226436456269459 0 0 0 0 0 0 0 0 0 0
"anderes" 0 0 0 0 0 0.00506534292371594 0 0.0107244356265752 0.00439792417978714 0 0
"ändert" 0 0.00462705904127337 0 0 0 0.0101306858474319 0.00495761241386148 0 0 0 0
"angeht" 0.00566091140673648 0 0 0 0 0.00506534292371594 0 0 0 0.00799904011518618 0
"angekommen" 0 0 0 0 0 0.00506534292371594 0 0 0.00879584835957428 0 0.00729075532225139
"anjetzt" 0 0 0 0.01001001001001 0.0271076172404446 0 0 0 0 0 0
"anmut" 0 0 0 0 0 0 0.00495761241386148 0 0 0.0119985601727793 0
"ansprüche" 0 0 0 0 0 0 0.00495761241386148 0 0.00879584835957428 0.00399952005759309 0
"anstalt" 0.011321822813473 0 0 0 0 0 0 0 0 0.00799904011518618 0
"anzahl" 0.00566091140673648 0 0.00695652173913044 0.005005005005005 0 0.00506534292371594 0 0 0 0 0
"ärgere" 0 0 0 0.01001001001001 0.0135538086202223 0.00506534292371594 0 0 0 0 0
"ärgerlich" 0 0 0 0 0 0 0.00495761241386148 0.0107244356265752 0.00439792417978714 0 0
"ärgert" 0 0 0 0 0 0.00506534292371594 0 0.00536221781328758 0.00879584835957428 0 0
"ärgsten" 0 0 0.0139130434782609 0.005005005005005 0 0.00506534292371594 0 0 0 0 0
"argwohnen" 0 0 0 0 0 0 0 0.0107244356265752 0 0.00799904011518618 0
"arten" 0 0 0 0.005005005005005 0.0135538086202223 0.00506534292371594 0 0 0 0.00399952005759309 0
"ärzte" 0 0 0 0.005005005005005 0 0 0 0 0 0.0119985601727793 0
"au" 0 0 0 0 0 0 0 0 0.0175916967191486 0 0
"aufgebracht" 0 0 0 0 0.0135538086202223 0 0.00495761241386148 0 0 0.00399952005759309 0.00729075532225139
"auflage" 0 0 0 0 0 0.0202613716948637 0 0 0 0 0
"aufmerksam" 0.00566091140673648 0.00462705904127337 0 0 0 0 0 0.00536221781328758 0 0 0.00729075532225139
"aufmerksamkeit" 0 0.00925411808254673 0 0 0 0 0.00495761241386148 0 0 0.00399952005759309 0
"aufrichtigen" 0 0.00925411808254673 0 0 0 0.0101306858474319 0 0 0 0 0
"aufrichtigsten" 0 0.0185082361650935 0 0 0 0 0 0 0 0 0
"aufsatz" 0.0226436456269459 0 0 0 0 0 0 0 0 0 0
"aufschub" 0 0.00462705904127337 0 0 0 0.00506534292371594 0.00495761241386148 0.00536221781328758 0 0 0
"aufzusuchen" 0 0 0 0 0 0 0.00495761241386148 0 0.00439792417978714 0.00799904011518618 0
"augenblicken" 0 0.00462705904127337 0 0.005005005005005 0 0 0.00495761241386148 0 0 0.00399952005759309 0
"ausdruck" 0 0.00462705904127337 0 0 0.0406614258606668 0 0 0 0 0 0
"ausfahren" 0 0 0 0 0 0 0 0.00536221781328758 0.0131937725393614 0 0
"ausgehen" 0 0 0 0.005005005005005 0.0135538086202223 0 0.00495761241386148 0.00536221781328758 0 0 0
"auslachen" 0 0 0 0 0 0.0151960287711478 0.00495761241386148 0 0 0 0
"äußern" 0 0 0 0 0 0 0.00495761241386148 0.0107244356265752 0 0.00399952005759309 0
"avec" 0 0 0 0 0 0 0 0 0.0175916967191486 0 0
"bad" 0 0 0 0.005005005005005 0 0.0101306858474319 0 0.00536221781328758 0 0 0
"bahn" 0 0 0 0 0 0 0 0 0.00879584835957428 0 0.0145815106445028
"bank" 0 0 0 0 0 0 0 0 0.0175916967191486 0 0
"bares" 0 0.00462705904127337 0 0.005005005005005 0 0 0 0 0.00879584835957428 0 0
"barmhertzigkeit" 0 0 0 0 0 0.0202613716948637 0 0 0 0 0
"barmherzigkeit" 0 0 0 0 0 0 0 0.00536221781328758 0.00879584835957428 0.00399952005759309 0
"bath" 0 0 0 0 0.0135538086202223 0 0 0 0 0 0.0218722659667542
"bau" 0 0 0.00695652173913044 0 0 0.0101306858474319 0 0.00536221781328758 0 0 0
"bedünkt" 0 0 0.0278260869565217 0 0 0 0 0 0 0 0
"befanden" 0 0 0.0208695652173913 0 0 0 0 0 0 0.00399952005759309 0
"befiehl" 0 0 0.0139130434782609 0.005005005005005 0 0 0 0 0 0 0.00729075532225139
"befindet" 0 0 0 0.005005005005005 0 0.0151960287711478 0 0 0 0 0
"befleckt" 0 0 0.0139130434782609 0 0 0 0 0 0 0 0.0145815106445028
"befreyen" 0 0 0.00695652173913044 0 0.0135538086202223 0.00506534292371594 0 0 0 0 0.00729075532225139
"befunden" 0 0 0 0 0 0.0151960287711478 0 0 0 0.00399952005759309 0
"begehre" 0 0 0 0.01001001001001 0 0.0101306858474319 0 0 0 0 0
"begeht" 0.00566091140673648 0 0.00695652173913044 0.01001001001001 0 0 0 0 0 0 0
"begierden" 0 0.00462705904127337 0 0 0 0 0 0 0 0.0119985601727793 0
"begleitet" 0 0 0 0 0 0 0 0.0160866534398627 0 0.00399952005759309 0
"begraben" 0.011321822813473 0 0.00695652173913044 0 0 0.00506534292371594 0 0 0 0 0
"behalt" 0 0 0 0 0 0 0 0.00536221781328758 0 0 0.0218722659667542
"behelfen" 0 0 0 0.01001001001001 0 0 0 0 0.00879584835957428 0 0
"beifall" 0 0.0185082361650935 0 0 0 0 0 0 0 0 0
"beispiel" 0.00566091140673648 0.0138811771238201 0 0 0 0 0 0 0 0 0
"beispiele" 0.00566091140673648 0 0 0 0 0 0.00495761241386148 0 0 0.00799904011518618 0
"bekam" 0 0 0.00695652173913044 0 0 0 0 0.0107244356265752 0 0.00399952005759309 0
"bekehren" 0.00566091140673648 0 0 0 0.0135538086202223 0.00506534292371594 0.00495761241386148 0 0 0 0
"beklage" 0 0 0 0 0 0 0.00495761241386148 0 0.0131937725393614 0 0
"belieben" 0 0 0 0.015015015015015 0 0.00506534292371594 0 0 0 0 0
"bemühn" 0 0.00462705904127337 0.00695652173913044 0 0 0 0 0 0 0 0.0145815106445028
"beneidet" 0 0.00925411808254673 0 0 0 0 0 0.00536221781328758 0 0 0.00729075532225139
"benjamin" 0 0 0 0 0 0.0202613716948637 0 0 0 0 0
"bergen" 0 0 0.0139130434782609 0 0 0 0 0 0 0 0.0145815106445028
"berichten" 0 0 0.00695652173913044 0 0 0.0101306858474319 0 0.00536221781328758 0 0 0
"besänftigen" 0 0.00462705904127337 0 0 0 0 0 0.00536221781328758 0 0.00399952005759309 0.00729075532225139
"beschimpft" 0 0 0 0 0 0 0 0 0.00439792417978714 0.00399952005759309 0.0145815106445028
"beschließen" 0 0 0 0 0 0 0.00495761241386148 0.00536221781328758 0 0.00799904011518618 0
"beschreibung" 0.00566091140673648 0.00462705904127337 0 0 0 0.00506534292371594 0 0 0 0.00399952005759309 0
"beschützer" 0 0 0.00695652173913044 0 0 0 0 0.00536221781328758 0 0.00799904011518618 0
"beschwerlich" 0 0.00462705904127337 0 0 0.0271076172404446 0 0 0 0.00439792417978714 0 0
"besessen" 0 0 0 0 0 0 0 0 0 0.00799904011518618 0.0145815106445028
"bessers" 0 0 0 0.005005005005005 0.0135538086202223 0 0 0 0.00439792417978714 0.00399952005759309 0
"bestreiten" 0 0 0.00695652173913044 0.005005005005005 0 0 0 0 0 0 0.0145815106445028
"bestürmt" 0 0.00462705904127337 0.0208695652173913 0 0 0 0 0 0 0 0
"betet" 0.0226436456269459 0 0 0 0 0 0 0 0 0 0
"betrachtungen" 0 0 0 0 0 0.0151960287711478 0 0 0 0.00399952005759309 0
"betrübnis" 0 0 0 0 0 0 0 0 0 0.0159980802303724 0
"betrübte" 0 0.00462705904127337 0 0.005005005005005 0 0 0 0 0 0.00399952005759309 0.00729075532225139
"bettel" 0 0 0 0 0 0 0.00495761241386148 0 0.0131937725393614 0 0
"bettlerin" 0 0 0 0.015015015015015 0 0.00506534292371594 0 0 0 0 0
"beugen" 0 0 0 0 0 0 0 0 0 0 0.0291630212890055
"beunruhiget" 0 0.00925411808254673 0 0 0 0 0.00495761241386148 0 0 0.00399952005759309 0
"bevor" 0 0 0.0208695652173913 0 0 0 0 0.00536221781328758 0 0 0
"bewahre" 0 0 0 0.005005005005005 0.0135538086202223 0.00506534292371594 0.00495761241386148 0 0 0 0
"bewegung" 0.00566091140673648 0 0 0 0 0 0.00495761241386148 0 0.00439792417978714 0.00399952005759309 0
"bewog" 0 0 0.0208695652173913 0 0 0 0 0.00536221781328758 0 0 0
"beyfall" 0 0 0.0139130434782609 0 0.0135538086202223 0 0 0 0 0 0.00729075532225139
"beyzustehn" 0 0 0.0139130434782609 0 0 0 0 0 0 0 0.0145815106445028
"bezaubern" 0 0.00462705904127337 0 0.015015015015015 0 0 0 0 0 0 0
"bezwingen" 0 0 0.0139130434782609 0 0 0 0 0 0 0 0.0145815106445028
"bilde" 0 0 0 0 0 0 0 0.0160866534398627 0.00439792417978714 0 0
"binden" 0 0.00462705904127337 0 0 0.0135538086202223 0 0.00495761241386148 0 0 0.00399952005759309 0
"bisherigen" 0 0 0 0.02002002002002 0 0 0 0 0 0 0
"bitt" 0 0 0.00695652173913044 0 0 0 0 0.00536221781328758 0 0 0.0145815106445028
"bleibst" 0 0 0.0139130434782609 0 0 0 0 0.00536221781328758 0 0.00399952005759309 0
"blickt" 0 0 0.00695652173913044 0 0 0 0.00495761241386148 0 0 0 0.0145815106445028
"blinde" 0 0 0 0 0.0135538086202223 0 0.00495761241386148 0 0.00439792417978714 0 0.00729075532225139
"bloßes" 0 0 0.0139130434782609 0.005005005005005 0 0 0 0 0.00439792417978714 0 0
"brauchte" 0 0 0 0.005005005005005 0 0 0 0.00536221781328758 0.00439792417978714 0.00399952005759309 0
"bräutigams" 0.00566091140673648 0.0138811771238201 0 0 0 0 0 0 0 0 0
"braven" 0 0 0 0 0 0 0 0 0.0175916967191486 0 0
"bretter" 0.0226436456269459 0 0 0 0 0 0 0 0 0 0
"briefes" 0 0 0 0 0 0 0 0.00536221781328758 0 0.0119985601727793 0
"buhlerin" 0 0 0 0 0 0 0 0 0 0.0159980802303724 0
"chevalier" 0 0 0 0 0 0 0 0 0.0175916967191486 0 0
"christenthums" 0 0 0 0 0 0.0202613716948637 0 0 0 0 0
"christus" 0 0 0 0 0 0.0202613716948637 0 0 0 0 0
"comment" 0 0 0 0 0 0 0.00495761241386148 0 0.0131937725393614 0 0
"comödie" 0 0 0 0 0.0406614258606668 0.00506534292371594 0 0 0 0 0
"dacht" 0 0 0.00695652173913044 0 0 0 0 0.00536221781328758 0.00879584835957428 0 0
"darben" 0.00566091140673648 0 0 0.015015015015015 0 0 0 0 0 0 0
"dawider" 0.00566091140673648 0 0 0 0 0 0.0148728372415845 0 0 0 0
"dazumal" 0 0 0.0278260869565217 0 0 0 0 0 0 0 0
"demütigen" 0 0.00925411808254673 0 0 0 0 0.00495761241386148 0 0 0.00399952005759309 0
"dereinst" 0 0 0.0208695652173913 0 0 0 0 0 0 0 0.00729075532225139
"derjenige" 0 0 0 0.005005005005005 0 0 0.00991522482772297 0 0 0.00399952005759309 0
"dichter" 0 0 0 0 0.0542152344808891 0 0 0 0 0 0
"dienerin" 0 0 0 0.015015015015015 0 0 0 0 0.00439792417978714 0 0
"dient" 0 0 0.0208695652173913 0 0 0 0 0 0 0 0.00729075532225139
"dieselben" 0 0 0 0.01001001001001 0 0.00506534292371594 0.00495761241386148 0 0 0 0
"dochter" 0 0 0 0 0 0.0202613716948637 0 0 0 0 0
"donner" 0 0 0.00695652173913044 0 0 0.00506534292371594 0 0.00536221781328758 0 0.00399952005759309 0
"dreier" 0.0169827342202095 0 0 0.005005005005005 0 0 0 0 0 0 0
"dreimal" 0 0 0 0 0 0 0 0.00536221781328758 0.0131937725393614 0 0
"drohungen" 0 0 0 0 0 0 0 0 0 0.0159980802303724 0
"dummen" 0 0 0 0.01001001001001 0 0.00506534292371594 0.00495761241386148 0 0 0 0
"durfte" 0 0 0 0 0 0 0 0.00536221781328758 0.00879584835957428 0.00399952005759309 0
"dürften" 0 0 0 0 0 0.00506534292371594 0 0.0107244356265752 0.00439792417978714 0 0
"e" 0 0.00462705904127337 0 0 0.0271076172404446 0.00506534292371594 0 0 0 0 0
"ehemals" 0.00566091140673648 0 0 0 0 0 0.00495761241386148 0 0.00879584835957428 0 0
"ehgemahl" 0 0 0.00695652173913044 0 0 0 0 0 0 0 0.0218722659667542
"ehrlichkeit" 0 0 0 0.015015015015015 0 0 0 0 0.00439792417978714 0 0
"ehrt" 0 0 0.0139130434782609 0 0 0 0 0 0 0 0.0145815106445028
"eigenliebe" 0 0.00462705904127337 0 0.005005005005005 0 0 0 0 0.00879584835957428 0 0
"eigenschaft" 0 0.00462705904127337 0 0.01001001001001 0.0135538086202223 0 0 0 0 0 0
"eigenthum" 0 0 0 0 0 0 0 0 0 0 0.0291630212890055
"einfallen" 0 0.00925411808254673 0 0 0 0 0 0 0 0.00799904011518618 0
"eingeben" 0 0 0 0.015015015015015 0 0 0 0 0 0.00399952005759309 0
"einig" 0 0 0 0 0 0 0.00991522482772297 0.00536221781328758 0.00439792417978714 0 0
"einnehmen" 0 0 0 0.01001001001001 0 0.00506534292371594 0 0 0.00439792417978714 0 0
"einsehen" 0 0.00925411808254673 0 0.005005005005005 0 0 0.00495761241386148 0 0 0 0
"elender" 0 0 0 0 0 0 0 0.0107244356265752 0 0.00799904011518618 0
"em" 0 0 0 0 0 0.0202613716948637 0 0 0 0 0
"empfindet" 0 0 0.00695652173913044 0 0 0 0.00495761241386148 0 0 0.00799904011518618 0
"entdecket" 0 0 0.0139130434782609 0 0 0 0 0 0 0 0.0145815106445028
"entgehen" 0.00566091140673648 0 0 0 0 0 0 0 0 0.00799904011518618 0.00729075532225139
"entgelten" 0.00566091140673648 0 0 0 0 0 0 0 0.0131937725393614 0 0
"enthält" 0 0 0 0 0 0 0.00495761241386148 0 0.0131937725393614 0 0
"entstanden" 0.00566091140673648 0.00462705904127337 0.00695652173913044 0 0 0 0 0 0.00439792417978714 0 0
"entstehen" 0 0 0 0 0 0 0.00991522482772297 0 0.00439792417978714 0.00399952005759309 0
"entzückt" 0 0 0.00695652173913044 0 0 0 0 0.00536221781328758 0 0.00399952005759309 0.00729075532225139
"entzückung" 0 0.00462705904127337 0 0 0 0 0 0.0107244356265752 0 0.00399952005759309 0
"erbauung" 0.011321822813473 0 0 0 0 0.0101306858474319 0 0 0 0 0
"erblickt" 0 0 0.0278260869565217 0 0 0 0 0 0 0 0
"erdacht" 0 0.00462705904127337 0 0 0 0 0 0 0 0 0.0218722659667542
"erfolg" 0.00566091140673648 0 0.00695652173913044 0 0 0 0 0.00536221781328758 0 0.00399952005759309 0
"erfreue" 0 0.0185082361650935 0 0 0 0 0 0 0 0 0
"erfreun" 0 0 0 0 0 0 0 0 0 0 0.0291630212890055
"erfreut" 0 0 0.00695652173913044 0.005005005005005 0.0135538086202223 0 0 0 0 0 0.00729075532225139
"erkalten" 0 0 0.0139130434782609 0 0 0.00506534292371594 0 0 0 0 0.00729075532225139
"erkaufen" 0 0 0 0 0 0 0 0 0 0.0159980802303724 0
"erkenntlichkeit" 0.011321822813473 0.00462705904127337 0 0 0 0 0 0 0 0 0.00729075532225139
"erkundigen" 0 0 0 0.005005005005005 0 0 0 0 0.00879584835957428 0.00399952005759309 0
"erlangt" 0 0.00462705904127337 0.00695652173913044 0.005005005005005 0 0 0 0 0 0 0.00729075532225139
"erregt" 0 0 0.00695652173913044 0 0 0 0.00991522482772297 0 0 0 0.00729075532225139
"erreichen" 0 0 0.00695652173913044 0 0.0135538086202223 0 0 0.00536221781328758 0 0 0.00729075532225139
"erschrocken" 0.0169827342202095 0 0 0 0 0 0 0 0 0.00399952005759309 0
"erspart" 0 0 0 0.005005005005005 0 0 0 0 0 0.00399952005759309 0.0145815106445028
