"bodmer_Polytimet" "brentano_die-gruendung-prags-1814" "brentano_ponce-de-leon-1803" "gleim_Philotas" "goethe_der-buergergeneral-1793" "goethe_der-grosskophta-1791" "goethe_die-natuerliche-tochter-1803" "goethe_faust-der-tragoedie-zweiter-teil-1832" "goethe_torquato-tasso-1790" "iffland_das-erbtheil-des-vaters-1802" "iffland_der-spieler-1796" "kleist_amphitryon-1807" "kleist_der-zerbrochene-krug-1808" "kleist_die-familie-schroffenstein-1803" "kleist_die-hermannsschlacht-1808" "kleist_penthesilea-1808" "kleist_prinz-friedrich-von-homburg-1810" "kotzebue_der-hyperboreische-esel-1799" "kotzebue_die-deutschen-kleinstaedter-1802" "kotzebue_menschenhass-und-reue-1788" "schiller_die-braut-von-messina-1803" "schiller_die-jungfrau-von-orleans-1801" "schiller_die-piccolomini-1799" "schiller_kabale-und-liebe-1784" "schiller_maria-stuart-1800" "schiller_wallensteins-lager-1798" "schiller_wallensteins-tod-1799" "schiller_wilhelm-tell-1804" "schlegel_alarcos-1802" "tieck_der-gestiefelte-kater-1797" "tieck_die-verkehrte-welt-1800" "tieck_prinz-zerbino-1799" "tieck_ritter-blaubart-1797" "werner_der-vierundzwanzigste-februar-1809"
"elemente" 0 0 0.00311545890709702 0 0 0.00491593746927539 0.0102474765588974 0.0113763054310482 0 0 0 0 0 0 0.00542505289426572 0 0 0 0 0 0 0 0 0 0 0 0 0.00423818605636787 0 0 0.0051413881748072 0 0 0
"empfinde" 0 0 0.00311545890709702 0 0 0.00983187493855078 0.0102474765588974 0 0.00404514380486226 0.0100030009002701 0 0.00595876534382076 0 0 0 0 0 0 0.00664937828313053 0 0 0 0 0 0.00367134150818709 0 0 0 0 0 0.0051413881748072 0 0 0
"empfunden" 0 0 0 0 0 0.00491593746927539 0.00512373827944869 0.00227526108620964 0.00404514380486226 0 0 0.0178762960314623 0 0 0 0 0 0 0.00664937828313053 0 0 0 0 0.00402689968992872 0 0 0 0.00423818605636787 0.00989217528934613 0.00614628149969269 0 0 0 0
"endet" 0 0 0 0 0 0 0.00512373827944869 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0108654316292715 0.00813471081103067 0.00536078052964512 0 0.00734268301637418 0 0.00365804587189523 0.0127145581691036 0 0 0 0 0 0
"entführt" 0 0.0031353368135572 0.0124618356283881 0 0 0 0 0.00455052217241928 0 0.00500150045013504 0 0 0 0 0 0 0.00736648250460405 0 0.00664937828313053 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00526260393642774 0
"entschließen" 0 0 0.00311545890709702 0 0 0 0.0102474765588974 0.00227526108620964 0.00809028760972453 0 0 0 0.00675766995539938 0 0 0.00938746773057968 0 0 0 0 0 0 0 0.00805379937985745 0 0 0 0.00423818605636787 0 0 0 0 0 0
"entstehn" 0 0.0015676684067786 0 0 0 0 0.00512373827944869 0.0159268276034675 0.00404514380486226 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00536078052964512 0 0 0 0 0.00423818605636787 0 0 0 0 0 0
"entweder" 0.0238208670795617 0 0.00311545890709702 0.026816840976133 0 0 0 0 0 0 0 0.0119175306876415 0 0 0 0 0 0.0205170291341814 0 0.00944331649275225 0 0 0 0.00805379937985745 0 0 0 0 0 0 0.0051413881748072 0.00188352294130943 0 0
"entzünden" 0 0.0031353368135572 0 0 0 0 0 0.00682578325862893 0 0 0 0 0 0 0 0 0.00736648250460405 0 0 0 0 0 0 0 0.00734268301637418 0.0141163184641446 0.00365804587189523 0 0.00989217528934613 0 0 0.00188352294130943 0 0
"erblick" 0 0 0 0 0 0.00491593746927539 0.00512373827944869 0 0.00404514380486226 0 0 0.0119175306876415 0 0 0.00542505289426572 0.00469373386528984 0 0 0 0 0.00543271581463574 0 0.00536078052964512 0.00402689968992872 0.00367134150818709 0 0 0.00423818605636787 0 0 0 0 0 0
"erfolg" 0 0 0 0 0 0 0 0 0 0.00500150045013504 0.00530954656472337 0 0 0 0 0 0.00736648250460405 0 0.00664937828313053 0.00472165824637613 0.00543271581463574 0 0 0 0.00734268301637418 0 0.0146321834875809 0 0 0 0 0 0 0
"ergötzen" 0 0.0031353368135572 0 0 0 0 0 0 0.00404514380486226 0 0 0 0 0 0 0 0 0 0 0.00472165824637613 0 0 0 0.00805379937985745 0 0 0.00365804587189523 0 0 0 0.0102827763496144 0.00565056882392828 0 0
"erholt" 0 0.0015676684067786 0 0 0 0 0.00512373827944869 0 0.00809028760972453 0.0100030009002701 0 0 0 0.00498082382826119 0 0.00469373386528984 0 0 0.00664937828313053 0.00472165824637613 0 0 0 0 0 0 0.00731609174379047 0 0 0 0 0 0 0
"erhört" 0 0 0.00311545890709702 0 0 0 0 0.00227526108620964 0 0 0.00530954656472337 0.0178762960314623 0 0 0 0.00469373386528984 0 0 0 0 0 0 0 0.00402689968992872 0.00734268301637418 0 0 0 0 0 0.0051413881748072 0.00188352294130943 0 0
"ernten" 0 0 0 0 0.0154416306361952 0 0 0 0 0 0 0 0.00675766995539938 0 0.0108501057885314 0.00469373386528984 0.00736648250460405 0 0.00664937828313053 0.00472165824637613 0.00543271581463574 0 0.00536078052964512 0 0 0 0.00365804587189523 0.00423818605636787 0 0 0 0 0 0
"eröffnen" 0 0 0 0 0.0154416306361952 0.00491593746927539 0 0.00227526108620964 0 0 0 0 0 0 0.0162751586827972 0.00469373386528984 0.0147329650092081 0 0 0 0 0 0.00536078052964512 0 0 0 0.00365804587189523 0 0 0 0 0.00188352294130943 0 0
"erringen" 0 0.0031353368135572 0.00311545890709702 0 0 0 0 0.00227526108620964 0 0 0 0 0 0 0.00542505289426572 0.0140812015958695 0.00736648250460405 0 0 0 0 0 0 0 0 0 0 0.00847637211273575 0 0 0 0 0 0.0133511348464619
"erteilen" 0 0.0015676684067786 0 0 0 0 0 0 0 0 0 0.0119175306876415 0.0135153399107988 0 0 0 0 0 0 0.0141649747391284 0 0 0 0 0 0 0.00365804587189523 0 0 0 0 0.00376704588261885 0.00526260393642774 0
"ertrag" 0 0 0 0 0 0 0 0 0 0.0100030009002701 0 0 0 0 0 0 0 0 0 0 0.00543271581463574 0.00406735540551533 0 0 0.00734268301637418 0 0.00731609174379047 0.00847637211273575 0 0 0 0.00188352294130943 0 0.0133511348464619
"erwarb" 0 0.0031353368135572 0 0 0 0 0.0102474765588974 0.00910104434483857 0.00404514380486226 0 0 0.00595876534382076 0 0 0 0.00469373386528984 0 0 0 0 0 0 0 0 0.00367134150818709 0 0 0 0 0 0 0 0 0
"erzeugt" 0 0.0031353368135572 0.00311545890709702 0 0 0 0.00512373827944869 0 0 0 0 0 0 0 0 0 0.0220994475138122 0 0 0 0.0162981474439072 0.00406735540551533 0 0 0 0 0 0 0.00989217528934613 0 0 0 0 0
"erziehung" 0 0 0 0 0 0 0 0 0 0 0.00530954656472337 0 0 0 0 0 0 0 0.00664937828313053 0.0283299494782568 0 0 0 0 0 0 0 0 0 0.00614628149969269 0.0102827763496144 0.00188352294130943 0 0
"faden" 0 0.0031353368135572 0 0 0 0 0.0102474765588974 0 0 0.00500150045013504 0 0.0119175306876415 0 0 0 0 0 0 0.00664937828313053 0.00472165824637613 0 0 0 0.00805379937985745 0 0 0 0 0 0 0 0.00188352294130943 0 0
"fangt" 0 0.0031353368135572 0 0 0.0308832612723904 0 0 0 0 0 0 0 0.00675766995539938 0.00498082382826119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0102827763496144 0.0075340917652377 0 0
"faßte" 0.0238208670795617 0.0015676684067786 0 0 0 0 0.00512373827944869 0.00455052217241928 0 0 0 0 0 0.00996164765652239 0.0108501057885314 0 0 0 0 0 0 0.00813471081103067 0 0 0 0 0.00365804587189523 0 0 0 0 0 0 0
"februar" 0 0 0 0 0 0 0 0 0 0 0 0 0.00675766995539938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.146862483311081
"feigen" 0 0.00470300522033579 0 0 0 0 0 0.00227526108620964 0 0 0 0 0 0.00498082382826119 0 0 0 0 0 0 0.0108654316292715 0.012202066216546 0 0 0 0.0141163184641446 0 0 0 0 0.0051413881748072 0 0 0
"feinen" 0 0.0015676684067786 0.00623091781419403 0 0 0 0 0.00227526108620964 0.00404514380486226 0.00500150045013504 0 0 0 0 0 0 0 0.0205170291341814 0.0199481348493916 0.00944331649275225 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fernand" 0 0 0.0373855068851642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"flammetta" 0 0 0.0373855068851642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"flehend" 0 0.0031353368135572 0.00311545890709702 0 0 0 0.00512373827944869 0 0 0 0 0 0 0 0.00542505289426572 0 0 0 0 0 0.0108654316292715 0.00813471081103067 0 0 0 0 0 0.0127145581691036 0 0 0 0 0 0
"fluche" 0.0238208670795617 0.0125413472542288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00472165824637613 0.00543271581463574 0 0 0 0.00367134150818709 0 0 0 0 0 0 0 0 0
"fordre" 0 0 0.00311545890709702 0 0.0154416306361952 0 0.00512373827944869 0.00455052217241928 0.0121354314145868 0 0 0 0 0.00996164765652239 0 0.00469373386528984 0 0 0 0 0 0 0 0.00402689968992872 0 0 0 0 0 0 0 0 0 0
"freiwillig" 0 0 0.00311545890709702 0 0 0 0.00512373827944869 0 0.00404514380486226 0 0 0 0 0 0 0.00469373386528984 0 0.0205170291341814 0 0 0 0 0.0107215610592902 0.00805379937985745 0 0 0 0.00423818605636787 0.00989217528934613 0 0 0.00188352294130943 0 0
"frevelhaft" 0 0 0.00311545890709702 0 0 0.00491593746927539 0.00512373827944869 0.00682578325862893 0.0121354314145868 0 0 0 0 0.00498082382826119 0 0.00469373386528984 0 0 0 0 0 0 0 0.00402689968992872 0 0 0 0 0 0 0 0 0 0
"fried" 0 0.0015676684067786 0 0.026816840976133 0 0 0 0.00227526108620964 0 0 0 0 0 0 0 0 0 0 0 0.00472165824637613 0 0.012202066216546 0.0107215610592902 0 0 0.0423489553924337 0 0 0 0 0 0 0 0
"friedländer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.169395821569735 0 0 0 0 0 0 0 0
"frischen" 0 0 0 0 0 0 0 0.00455052217241928 0.00809028760972453 0.00500150045013504 0 0 0 0 0 0.00938746773057968 0 0 0 0 0.00543271581463574 0 0 0 0.00367134150818709 0 0 0.00423818605636787 0 0 0 0.00376704588261885 0 0
"frosch" 0 0.0172443524745646 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0205170291341814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"frösche" 0 0.0172443524745646 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00526260393642774 0
"furchtbaren" 0 0 0 0 0 0 0 0.00227526108620964 0 0 0 0 0 0 0 0 0 0 0 0 0.0217308632585429 0.00406735540551533 0 0.00402689968992872 0.00734268301637418 0.0141163184641446 0 0 0 0.00614628149969269 0 0.00188352294130943 0 0
"fürchtest" 0.0238208670795617 0 0 0 0 0.00491593746927539 0 0 0 0.00500150045013504 0 0 0 0 0 0.0140812015958695 0 0 0 0 0.0162981474439072 0.00406735540551533 0 0.00402689968992872 0 0 0 0 0 0 0 0.00188352294130943 0 0
"galgen" 0 0.0015676684067786 0 0 0 0 0 0 0 0 0.00530954656472337 0.0119175306876415 0.00675766995539938 0 0 0 0 0 0.0265975131325221 0 0 0 0 0.00402689968992872 0 0 0 0 0 0 0.0102827763496144 0 0 0
"ganzem" 0 0 0 0 0 0 0 0 0 0.0100030009002701 0 0.00595876534382076 0.00675766995539938 0 0 0.00469373386528984 0.00736648250460405 0 0.00664937828313053 0 0 0 0 0 0.00367134150818709 0 0 0.00423818605636787 0 0.00614628149969269 0.0102827763496144 0 0 0
"gebäude" 0 0 0 0 0 0.00491593746927539 0.00512373827944869 0.00455052217241928 0.00809028760972453 0.00500150045013504 0 0 0 0 0 0 0 0 0 0.00944331649275225 0 0.00406735540551533 0.00536078052964512 0 0 0 0 0 0 0 0.0051413881748072 0 0 0
"gebraucht" 0.0238208670795617 0 0 0 0 0 0 0 0 0.00500150045013504 0.0106190931294467 0 0 0 0.00542505289426572 0 0.00736648250460405 0 0.0132987565662611 0 0 0 0 0 0 0 0.00365804587189523 0 0 0 0 0.00188352294130943 0.0105252078728555 0
"gefahren" 0 0 0 0 0 0.00491593746927539 0 0.00227526108620964 0 0.00500150045013504 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00402689968992872 0 0.0141163184641446 0.00365804587189523 0 0 0.0184388444990781 0.0051413881748072 0 0 0.0267022696929239
"gefährten" 0.0238208670795617 0.0015676684067786 0 0 0 0.00983187493855078 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00472165824637613 0.0108654316292715 0 0 0 0.0146853660327484 0 0 0 0 0 0 0.00188352294130943 0 0
"gefiel" 0 0.0031353368135572 0 0 0.0308832612723904 0 0 0.00227526108620964 0 0 0 0.00595876534382076 0 0 0 0.00469373386528984 0 0 0 0 0.00543271581463574 0 0 0 0 0 0.0109741376156857 0.00423818605636787 0 0 0 0 0 0
"gehoben" 0 0.0031353368135572 0 0 0 0 0.0102474765588974 0.00455052217241928 0.00809028760972453 0.00500150045013504 0.00530954656472337 0 0 0 0 0 0 0 0 0 0 0 0 0.00402689968992872 0 0 0 0 0 0 0.0051413881748072 0 0 0
"geier" 0 0.00627067362711439 0 0 0 0 0 0 0 0 0 0 0.00675766995539938 0.00498082382826119 0 0 0 0 0 0.00472165824637613 0 0.00406735540551533 0 0 0 0 0 0 0 0 0 0 0 0.0534045393858478
"gekostet" 0 0 0 0 0 0.00491593746927539 0 0 0 0 0 0 0 0.00498082382826119 0 0.00469373386528984 0.00736648250460405 0 0.00664937828313053 0 0 0.00406735540551533 0.00536078052964512 0 0.00734268301637418 0 0 0 0 0.00614628149969269 0.0051413881748072 0.00188352294130943 0 0
"gelaufen" 0.0238208670795617 0 0 0 0.0154416306361952 0 0 0 0 0 0.00530954656472337 0 0 0 0.00542505289426572 0 0 0 0.0199481348493916 0 0 0 0 0 0 0.0141163184641446 0 0.00847637211273575 0 0.00614628149969269 0 0 0.00526260393642774 0
"gelehrte" 0 0 0 0 0 0 0 0.00227526108620964 0 0 0 0 0 0 0 0 0 0.0205170291341814 0.00664937828313053 0 0 0 0 0 0 0 0 0 0 0.0122925629993854 0.0051413881748072 0.0113011376478566 0 0
"geleitet" 0 0.00470300522033579 0 0 0 0 0.00512373827944869 0 0 0.00500150045013504 0 0 0 0 0 0 0 0 0 0 0.00543271581463574 0 0.0107215610592902 0.00402689968992872 0.00367134150818709 0 0 0.00423818605636787 0 0 0 0.00188352294130943 0 0
"gemüter" 0 0 0 0 0 0.00491593746927539 0 0 0.00809028760972453 0 0 0 0 0 0.00542505289426572 0.00469373386528984 0 0 0 0 0.00543271581463574 0 0.00536078052964512 0.00402689968992872 0.00367134150818709 0 0.00365804587189523 0 0 0 0 0.00376704588261885 0 0
"generalleutnant" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0214431221185805 0 0 0 0.0292643669751619 0 0 0 0 0 0 0
"gepflanzt" 0 0.0015676684067786 0 0 0 0 0 0.00227526108620964 0 0 0 0 0 0 0 0 0.00736648250460405 0 0 0.00472165824637613 0 0.00406735540551533 0.0107215610592902 0 0.00367134150818709 0 0.00731609174379047 0 0 0 0 0.00376704588261885 0 0
"gertrude" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498082382826119 0 0 0 0 0 0 0 0 0 0 0.00734268301637418 0 0 0 0 0 0 0 0 0
"geschenke" 0.0238208670795617 0.0031353368135572 0 0 0 0.00491593746927539 0 0 0.00809028760972453 0.00500150045013504 0 0 0 0.00498082382826119 0 0 0 0 0 0 0 0 0 0 0.00734268301637418 0 0 0.00423818605636787 0 0 0 0.00188352294130943 0 0
"gesteckt" 0 0.0015676684067786 0 0 0 0 0 0.00227526108620964 0 0 0 0 0.00675766995539938 0 0 0 0.0147329650092081 0 0.0132987565662611 0 0 0 0 0 0.00367134150818709 0 0.00365804587189523 0 0 0.00614628149969269 0.0051413881748072 0 0.00526260393642774 0
"geteilt" 0 0.00627067362711439 0 0 0 0 0 0.00227526108620964 0 0 0 0.00595876534382076 0 0 0 0 0.00736648250460405 0 0 0 0.0108654316292715 0 0 0 0 0 0.00365804587189523 0 0.00989217528934613 0 0 0.00188352294130943 0 0
"gleichnis" 0 0.00627067362711439 0 0 0.0308832612723904 0 0 0.00227526108620964 0.00404514380486226 0 0 0 0 0.00498082382826119 0 0 0 0 0 0 0.0108654316292715 0 0.00536078052964512 0 0 0 0 0 0 0 0 0 0 0
"gotte" 0 0.0125413472542288 0 0 0 0 0 0.00227526108620964 0 0 0 0 0.00675766995539938 0.00498082382826119 0 0 0 0 0 0 0 0 0 0 0.00367134150818709 0 0 0 0 0 0 0 0 0
"gräbt" 0 0.0015676684067786 0 0 0 0.00491593746927539 0 0.00455052217241928 0.00404514380486226 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00536078052964512 0 0 0.0846979107848673 0 0 0 0 0 0 0 0
"größern" 0 0 0.00623091781419403 0 0 0.0196637498771016 0.00512373827944869 0 0 0 0 0 0 0 0.00542505289426572 0 0 0 0 0 0 0 0.00536078052964512 0 0.00734268301637418 0 0.00365804587189523 0 0 0 0 0 0 0
"hafen" 0 0 0 0 0 0 0.0153712148383461 0.00227526108620964 0 0.0150045013504051 0 0 0 0 0 0 0 0 0 0.00472165824637613 0.00543271581463574 0 0 0 0 0 0.00731609174379047 0.00423818605636787 0 0 0 0 0 0
"halbes" 0 0.0015676684067786 0.00311545890709702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0132987565662611 0.00944331649275225 0 0.00406735540551533 0.00536078052964512 0.00402689968992872 0 0.0141163184641446 0 0 0 0 0 0.00376704588261885 0 0
"hallen" 0 0.00470300522033579 0 0 0 0.00491593746927539 0.00512373827944869 0.00227526108620964 0 0 0 0.00595876534382076 0 0.00498082382826119 0 0 0 0 0 0 0.0108654316292715 0 0 0 0 0 0 0 0 0.00614628149969269 0 0 0 0.0133511348464619
"hanna" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0440560980982451 0 0 0 0 0 0 0 0 0
"hanswurst" 0 0 0 0 0 0 0 0.00227526108620964 0 0 0 0.00595876534382076 0 0 0 0 0 0 0.00664937828313053 0.00472165824637613 0 0 0 0 0 0 0 0 0 0.0307314074984634 0.0102827763496144 0.00188352294130943 0 0
"heißer" 0 0 0 0 0 0 0 0 0.00404514380486226 0 0.00530954656472337 0 0 0 0.00542505289426572 0.00938746773057968 0.00736648250460405 0 0 0 0.0162981474439072 0 0 0.00402689968992872 0 0 0 0 0.0197843505786923 0 0 0 0 0
"herzogin" 0 0.0109736788474502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00536078052964512 0.00402689968992872 0 0.0141163184641446 0.00731609174379047 0 0 0 0 0 0 0
"hexen" 0 0.00627067362711439 0 0 0 0 0 0.00910104434483857 0 0 0 0 0 0 0.00542505289426572 0 0 0 0 0.00472165824637613 0 0 0 0 0 0 0 0 0 0.00614628149969269 0 0.00188352294130943 0 0
"hinnen" 0 0 0 0 0 0 0.00512373827944869 0 0.0161805752194491 0 0 0 0 0 0 0 0 0 0 0 0.00543271581463574 0 0 0.0120806990697862 0 0 0 0.00423818605636787 0 0 0 0.00188352294130943 0 0.0133511348464619
"hire" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.048808264866184 0 0 0 0 0 0 0 0 0 0 0 0
"horfmann" 0 0 0 0 0 0 0 0 0 0.0600180054016205 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hübsche" 0 0 0 0 0.0154416306361952 0 0 0.00227526108620964 0 0.00500150045013504 0.0106190931294467 0 0 0 0.0108501057885314 0 0 0 0.00664937828313053 0 0 0 0 0.00402689968992872 0 0 0 0 0 0.0122925629993854 0.0051413881748072 0 0 0
"hülflos" 0 0.00627067362711439 0 0 0 0 0 0 0.00809028760972453 0 0 0 0 0 0.00542505289426572 0 0.00736648250460405 0 0 0.00472165824637613 0 0.00813471081103067 0 0 0 0 0 0.00423818605636787 0 0 0 0 0 0
"i" 0 0.0015676684067786 0 0 0 0 0 0.00227526108620964 0 0 0 0 0 0 0 0 0 0 0.0132987565662611 0.0236082912318806 0 0 0 0 0 0.0141163184641446 0 0 0 0.00614628149969269 0 0 0 0.0133511348464619
"jungfräulich" 0 0.015676684067786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00406735540551533 0.00536078052964512 0 0 0 0 0 0 0 0 0 0 0
"jünglings" 0.0476417341591234 0.0015676684067786 0 0.026816840976133 0 0 0 0.00227526108620964 0.00809028760972453 0 0 0 0 0 0.0108501057885314 0 0 0 0.00664937828313053 0 0 0 0 0 0.00734268301637418 0 0 0 0 0 0 0 0 0
"kalter" 0 0.0015676684067786 0.00311545890709702 0 0 0 0.00512373827944869 0 0.00404514380486226 0.00500150045013504 0.00530954656472337 0 0 0 0 0 0 0 0 0 0.00543271581463574 0 0 0 0.00734268301637418 0 0.00365804587189523 0 0 0 0 0.00188352294130943 0.00526260393642774 0
"kameraden" 0 0 0.00311545890709702 0 0 0.00491593746927539 0 0 0 0 0.00530954656472337 0 0 0 0 0 0 0 0 0 0 0 0.00536078052964512 0 0 0.0988142292490119 0.00365804587189523 0 0 0 0 0 0 0
"kannte" 0 0.0031353368135572 0.00623091781419403 0 0 0 0.00512373827944869 0 0.00404514380486226 0 0 0 0 0 0 0 0 0 0 0.00472165824637613 0 0.00406735540551533 0.00536078052964512 0 0 0 0 0.00423818605636787 0 0 0.0051413881748072 0 0 0.0133511348464619
"kanzler" 0 0 0 0 0 0 0 0.00910104434483857 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00536078052964512 0 0.00367134150818709 0 0.0219482752313714 0 0 0 0 0 0 0
"karten" 0 0 0 0 0 0 0 0 0 0 0.0265477328236169 0 0 0 0 0 0 0 0 0.0141649747391284 0 0 0.00536078052964512 0.00805379937985745 0 0 0 0 0 0 0.0051413881748072 0 0 0
"kenner" 0 0 0 0 0 0.00491593746927539 0.00512373827944869 0 0 0 0 0 0 0 0 0 0 0 0 0.00472165824637613 0 0 0 0 0 0 0 0 0 0.0122925629993854 0 0.013184660589166 0 0
"kerls" 0 0 0.00311545890709702 0 0 0 0 0 0 0 0 0 0.0135153399107988 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00365804587189523 0 0 0.00614628149969269 0.0102827763496144 0.0075340917652377 0.00526260393642774 0
"kindisch" 0 0 0 0 0 0 0.00512373827944869 0.00227526108620964 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00406735540551533 0 0 0 0 0 0 0 0 0.0051413881748072 0.013184660589166 0 0.0133511348464619
"kläger" 0 0.0015676684067786 0 0 0 0 0.00512373827944869 0.00227526108620964 0 0 0 0 0.0337883497769969 0.00498082382826119 0 0 0 0 0 0 0 0 0.00536078052964512 0 0.00367134150818709 0 0 0 0 0 0 0 0 0.0133511348464619
"kleide" 0 0 0.00311545890709702 0 0 0.0196637498771016 0 0 0.00809028760972453 0 0 0 0 0.00498082382826119 0 0 0 0 0.00664937828313053 0 0 0 0 0 0.00367134150818709 0 0 0.00423818605636787 0 0 0 0.00188352294130943 0 0
"knieen" 0 0.0015676684067786 0 0 0 0 0.00512373827944869 0.00682578325862893 0 0 0 0 0 0 0.00542505289426572 0.00938746773057968 0 0 0 0 0.00543271581463574 0 0 0 0 0 0 0 0 0.0184388444990781 0 0 0 0
"königliches" 0 0 0 0.053633681952266 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.012202066216546 0.00536078052964512 0 0.0183567075409355 0 0 0.00423818605636787 0 0 0 0 0 0
"kränkt" 0 0 0 0 0 0 0.00512373827944869 0 0.00809028760972453 0 0 0.0119175306876415 0 0.00996164765652239 0 0 0 0 0 0 0 0 0 0 0 0 0.00365804587189523 0.00847637211273575 0 0 0 0.00188352294130943 0 0.0133511348464619
"kreisen" 0 0.0015676684067786 0 0 0 0 0.0102474765588974 0.00910104434483857 0 0 0 0 0 0 0.0108501057885314 0 0 0 0 0 0.00543271581463574 0 0.00536078052964512 0 0 0 0 0.00423818605636787 0 0 0 0 0 0
"krönen" 0 0.0015676684067786 0 0 0 0 0 0.00227526108620964 0 0 0 0 0 0 0.0108501057885314 0.00469373386528984 0.0147329650092081 0 0 0 0 0.012202066216546 0 0 0.00367134150818709 0 0 0 0 0 0 0.00188352294130943 0 0
"kurzen" 0 0.00470300522033579 0.00311545890709702 0 0 0 0.00512373827944869 0.00227526108620964 0 0 0 0 0 0 0 0.00469373386528984 0 0 0 0 0 0 0.0107215610592902 0 0.00367134150818709 0 0 0.00423818605636787 0.00989217528934613 0 0 0 0 0
"labyrinth" 0 0.00627067362711439 0 0 0 0 0.0153712148383461 0.00455052217241928 0 0 0 0.0119175306876415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00526260393642774 0
"laden" 0 0.0015676684067786 0 0 0 0.00983187493855078 0 0 0.00404514380486226 0 0 0 0.00675766995539938 0 0 0 0.00736648250460405 0 0 0 0.00543271581463574 0.00406735540551533 0 0 0 0.0282326369282891 0 0 0.00989217528934613 0 0.0051413881748072 0 0 0
"läge" 0 0 0.00311545890709702 0 0 0 0.00512373827944869 0.00227526108620964 0 0.00500150045013504 0 0 0.00675766995539938 0 0 0.00469373386528984 0 0 0.0132987565662611 0 0 0 0.00536078052964512 0 0 0 0.00731609174379047 0 0.00989217528934613 0 0 0 0 0
"laterne" 0 0 0 0 0 0 0 0.00227526108620964 0 0 0 0.0178762960314623 0 0 0.00542505289426572 0 0 0 0.0332468914156526 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00526260393642774 0.0133511348464619
"lebewohl" 0 0.0015676684067786 0 0 0 0 0.0307424296766921 0.00227526108620964 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00813471081103067 0 0.00402689968992872 0 0 0 0 0 0 0 0.00188352294130943 0 0
"leidet" 0 0 0 0 0 0.00983187493855078 0 0.00227526108620964 0 0 0 0 0 0 0 0 0 0 0 0.00472165824637613 0 0 0 0 0.00367134150818709 0 0.00731609174379047 0 0 0.00614628149969269 0.0051413881748072 0.00376704588261885 0.00526260393642774 0
"loch" 0 0.00470300522033579 0.00311545890709702 0 0 0 0 0.00227526108620964 0 0 0 0 0.0337883497769969 0 0 0 0 0 0 0 0 0 0 0.00402689968992872 0 0 0 0 0 0 0.0051413881748072 0 0 0
"lohnen" 0 0.0015676684067786 0.00311545890709702 0 0 0 0 0.00455052217241928 0 0 0.0106190931294467 0 0 0.00996164765652239 0.00542505289426572 0 0.00736648250460405 0 0 0.00472165824637613 0 0 0 0 0 0 0 0 0 0 0 0 0.00526260393642774 0
"losung" 0 0 0 0.026816840976133 0 0 0 0 0 0 0.0159286396941701 0 0 0 0 0.00938746773057968 0 0 0 0 0.00543271581463574 0 0 0 0.00367134150818709 0.0141163184641446 0.0109741376156857 0 0 0 0 0 0 0
"machten" 0 0.0031353368135572 0.00311545890709702 0 0 0 0 0.00227526108620964 0 0 0 0 0 0.00498082382826119 0 0 0 0 0 0.0141649747391284 0 0 0.00536078052964512 0.00402689968992872 0 0 0.00365804587189523 0 0.00989217528934613 0 0 0 0 0
