"","token","cat","lemma","pos","category","funct","case","pers","num","gender","tense","mode"
"30908","will","FM","will-x","FM","0","0","0","0","0","0","0","0"
"30909","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"30910","!","SYM.Pun.Sent","!-x","SYM","Pun","Sent","0","0","0","0","0","0"
"30911","–","FM","–-x","FM","0","0","0","0","0","0","0","0"
"30912","Als","CONJ.SubFin","als-c","CONJ","SubFin","0","0","0","0","0","0","0"
"30913","ob","CONJ.SubFin","ob-c","CONJ","SubFin","0","0","0","0","0","0","0"
"30914","wir","PRO.Pers.Subst.1.Nom.Pl.*","sie-p","PRO","Pers","Subst","Nom","1","Pl","0","0","0"
"30915","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"30916",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"30917","wir","PRO.Pers.Subst.1.Nom.Pl.*","sie-p","PRO","Pers","Subst","Nom","1","Pl","0","0","0"
"30918","keinen","PRO.Indef.Attr.Acc.Sg.Masc","keine-p","PRO","Indef","Attr","Acc","0","Sg","Masc","0","0"
"30919","Willen","N.Reg.Acc.Sg.Masc","Wille-n","N","Reg","0","Acc","0","Sg","Masc","0","0"
"30920","hätten","VFIN.Aux.1.Pl.Past.Subj","haben-v","VFIN","Aux","0","0","1","Pl","0","Past","Subj"
"30921","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"30922",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"30923","mein","PRO.Poss.Attr.Nom.Sg.Masc","meine-p","PRO","Poss","Attr","Nom","0","Sg","Masc","0","0"
"30924","Vater","N.Reg.Nom.Sg.Masc","Vater-n","N","Reg","0","Nom","0","Sg","Masc","0","0"
"30925","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"30926","!","SYM.Pun.Sent","!-x","SYM","Pun","Sent","0","0","0","0","0","0"
"30927","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"30928","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"30929","Ich","PRO.Pers.Subst.1.Nom.Sg.*","sie-p","PRO","Pers","Subst","Nom","1","Sg","0","0","0"
"30930","ward","VFIN.Full.3.Sg.Past.Ind","werden-v","VFIN","Full","0","0","3","Sg","0","Past","Ind"
"30931","auch","ADV","auch-a","ADV","0","0","0","0","0","0","0","0"
"30932","so","ADV","so-a","ADV","0","0","0","0","0","0","0","0"
"30933","wütend","ADJD.Pos","wütend-j","ADJD","Pos","0","0","0","0","0","0","0"
"30934","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"30935",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"30936","daß","CONJ.SubFin","dass-c","CONJ","SubFin","0","0","0","0","0","0","0"
"30937","ich","PRO.Pers.Subst.1.Nom.Sg.*","sie-p","PRO","Pers","Subst","Nom","1","Sg","0","0","0"
"30938","schon","ADV","schon-a","ADV","0","0","0","0","0","0","0","0"
"30939","nach","APPR","nach-i","APPR","0","0","0","0","0","0","0","0"
"30940","diesem","PRO.Dem.Attr.Dat.Sg.Masc","diese-p","PRO","Dem","Attr","Dat","0","Sg","Masc","0","0"
"30941","Dolche","N.Reg.Dat.Sg.Masc","Dolch-n","N","Reg","0","Dat","0","Sg","Masc","0","0"
"30942","griff","VFIN.Full.1.Sg.Past.Ind","greifen-v","VFIN","Full","0","0","1","Sg","0","Past","Ind"
"30943","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"30944",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"30945","um","CONJ.SubInf","um-c","CONJ","SubInf","0","0","0","0","0","0","0"
"30946","einem","ART.Indef.Dat.Sg.Masc","eine-x","ART","Indef","0","Dat","0","Sg","Masc","0","0"
"30947","von","APPR","von-i","APPR","0","0","0","0","0","0","0","0"
"30948","beiden","PRO.Indef.Attr.Dat.Pl.Fem","beide-p","PRO","Indef","Attr","Dat","0","Pl","Fem","0","0"
"30949","–","CARD","[number]-m","CARD","0","0","0","0","0","0","0","0"
"30950","beiden","PRO.Indef.Subst.Gen.Pl.*","beide-p","PRO","Gen","Subst","Gen","0","Pl","0","0","0"
"30951","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"30952","!","SYM.Pun.Sent","!-x","SYM","Pun","Sent","0","0","0","0","0","0"
"30953","–","CARD","[number]-m","CARD","0","0","0","0","0","0","0","0"
"30954","das","ART.Def.Acc.Sg.Neut","die-x","ART","Def","0","Acc","0","Sg","Neut","0","0"
"30955","Herz","N.Reg.Acc.Sg.Neut","Herz-n","N","Reg","0","Acc","0","Sg","Neut","0","0"
"30956","zu","PART.Zu","zu-x","PART","Zu","0","0","0","0","0","0","0"
"30957","durchstoßen","VINF.Full","durchstoßen-v","VINF","Full","0","0","0","0","0","0","0"
"30958","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"30959",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"30960","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"30961","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"30962","Um","CONJ.SubInf","um-c","CONJ","SubInf","0","0","0","0","0","0","0"
"30963","des","ART.Def.Gen.Sg.Masc","die-x","ART","Gen","0","Gen","0","Sg","Masc","0","0"
"30964","Himmels","N.Reg.Gen.Sg.Masc","Himmel-n","N","Gen","0","Gen","0","Sg","Masc","0","0"
"30965","willen","APZR","willen-x","APZR","0","0","0","0","0","0","0","0"
"30966","nicht","PART.Neg","nicht-x","PART","Neg","0","0","0","0","0","0","0"
"30967","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"30968",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"30969","mein","PRO.Poss.Attr.Nom.Sg.Masc","meine-p","PRO","Poss","Attr","Nom","0","Sg","Masc","0","0"
"30970","Vater","N.Reg.Nom.Sg.Masc","Vater-n","N","Reg","0","Nom","0","Sg","Masc","0","0"
"30971","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"30972","!","SYM.Pun.Sent","!-x","SYM","Pun","Sent","0","0","0","0","0","0"
"30973","–","N.Reg.Nom.Sg.Masc","–-n","N","Reg","0","Nom","0","Sg","Masc","0","0"
"30974","Dieses","PRO.Dem.Attr.Nom.Sg.Neut","diese-p","PRO","Dem","Attr","Nom","0","Sg","Neut","0","0"
"30975","Leben","N.Reg.Nom.Sg.Neut","Leben-n","N","Reg","0","Nom","0","Sg","Neut","0","0"
"30976","ist","VFIN.Aux.3.Sg.Pres.Ind","sein-v","VFIN","Aux","0","0","3","Sg","0","Pres","Ind"
"30977","alles","PRO.Indef.Subst.Acc.Sg.Neut","alle-p","PRO","Indef","Subst","Acc","0","Sg","Neut","0","0"
"30978","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"30979",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"30980","was","PRO.Rel.Subst.Acc.Sg.Neut","was-p","PRO","Rel","Subst","Acc","0","Sg","Neut","0","0"
"30981","die","ART.Def.Nom.Pl.*","die-x","ART","Def","0","Nom","0","Pl","0","0","0"
"30982","Lasterhaften","N.Reg.Nom.Pl.*","Lasterhaft-n","N","Reg","0","Nom","0","Pl","0","0","0"
"30983","haben","VFIN.Aux.3.Pl.Pres.Ind","haben-v","VFIN","Aux","0","0","3","Pl","0","Pres","Ind"
"30984","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"30985",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"30986","–","N.Name.*.*.*","–-n","N","Name","0","0","0","0","0","0","0"
"30987","Mir","N.Name.Nom.Sg.*","Mir-n","N","Name","0","Nom","0","Sg","0","0","0"
"30988","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"30989",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"30990","mein","PRO.Poss.Attr.Nom.Sg.Masc","meine-p","PRO","Poss","Attr","Nom","0","Sg","Masc","0","0"
"30991","Vater","N.Reg.Nom.Sg.Masc","Vater-n","N","Reg","0","Nom","0","Sg","Masc","0","0"
"30992","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"30993",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"30994","mir","PRO.Pers.Subst.1.Dat.Sg.*","sie-p","PRO","Pers","Subst","Dat","1","Sg","0","0","0"
"30995","geben","VFIN.Full.3.Pl.Pres.Ind","geben-v","VFIN","Full","0","0","3","Pl","0","Pres","Ind"
"30996","Sie","PRO.Pers.Subst.3.Nom.Pl.*","sie-p","PRO","Pers","Subst","Nom","3","Pl","0","0","0"
"30997","diesen","PRO.Dem.Attr.Acc.Sg.Masc","diese-p","PRO","Dem","Attr","Acc","0","Sg","Masc","0","0"
"30998","Dolch","N.Reg.Acc.Sg.Masc","Dolch-n","N","Reg","0","Acc","0","Sg","Masc","0","0"
"30999","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31000",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31001","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31002","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31003","Kind","N.Reg.Nom.Sg.Neut","Kind-n","N","Reg","0","Nom","0","Sg","Neut","0","0"
"31004","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31005",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"31006","es","PRO.Pers.Subst.3.Nom.Sg.Neut","sie-p","PRO","Pers","Subst","Nom","3","Sg","Neut","0","0"
"31007","ist","VFIN.Aux.3.Sg.Pres.Ind","sein-v","VFIN","Aux","0","0","3","Sg","0","Pres","Ind"
"31008","keine","PRO.Indef.Attr.Nom.Sg.Fem","keine-p","PRO","Indef","Attr","Nom","0","Sg","Fem","0","0"
"31009","Haarnadel","N.Reg.Nom.Sg.Fem","Haarnadel-n","N","Reg","0","Nom","0","Sg","Fem","0","0"
"31010","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31011",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31012","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31013","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31014","So","ADV","so-a","ADV","0","0","0","0","0","0","0","0"
"31015","werde","VFIN.Aux.3.Sg.Pres.Subj","werden-v","VFIN","Aux","0","0","3","Sg","0","Pres","Subj"
"31016","die","ART.Def.Nom.Sg.Fem","die-x","ART","Def","0","Nom","0","Sg","Fem","0","0"
"31017","Haarnadel","N.Reg.Nom.Sg.Fem","Haarnadel-n","N","Reg","0","Nom","0","Sg","Fem","0","0"
"31018","zum","APPRART.Dat.Sg.Masc","zu-i","APPRART","0","0","Dat","0","Sg","Masc","0","0"
"31019","Dolche","N.Reg.Dat.Sg.Masc","Dolch-n","N","Reg","0","Dat","0","Sg","Masc","0","0"
"31020","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31021","!","SYM.Pun.Sent","!-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31022","–","CARD","[number]-m","CARD","0","0","0","0","0","0","0","0"
"31023","Gleichviel","ADV","gleichviel-a","ADV","0","0","0","0","0","0","0","0"
"31024","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31025",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31026","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31027","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31028","Was","PRO.Inter.Subst.Nom.Sg.Neut","was-p","PRO","Inter","Subst","Nom","0","Sg","Neut","0","0"
"31029","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31030","?","SYM.Pun.Sent","?-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31031","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31032","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31033","Dahin","PROADV.Dem","dahin-x","PROADV","Dem","0","0","0","0","0","0","0"
"31034","wär","VFIN.Aux.3.Sg.Past.Subj","sein-v","VFIN","Aux","0","0","3","Sg","0","Past","Subj"
"31035","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31036","'","SYM.Quot.Right","'-x","SYM","0","Right","0","0","0","0","0","0"
"31037","es","PRO.Pers.Subst.3.Nom.Sg.Neut","sie-p","PRO","Pers","Subst","Nom","3","Sg","Neut","0","0"
"31038","gekommen","VPP.Full.Psp","kommen-v","VPP","Full","Psp","0","0","0","0","0","0"
"31039","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31040","?","SYM.Pun.Sent","?-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31041","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31042","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31043","Nicht","PART.Neg","nicht-x","PART","Neg","0","0","0","0","0","0","0"
"31044","doch","ADV","doch-a","ADV","0","0","0","0","0","0","0","0"
"31045","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31046",";","SYM.Pun.Sent",";-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31047","nicht","PART.Neg","nicht-x","PART","Neg","0","0","0","0","0","0","0"
"31048","doch","ADV","doch-a","ADV","0","0","0","0","0","0","0","0"
"31049","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31050","!","SYM.Pun.Sent","!-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31051","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31052","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31053","Besinne","VFIN.Full.1.Sg.Pres.Ind","besinnen-v","VFIN","Full","0","0","1","Sg","0","Pres","Ind"
"31054","dich","PRO.Pers.Subst.2.Acc.Sg.*","sie-p","PRO","Pers","Subst","Acc","2","Sg","0","0","0"
"31055","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31056",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31057","–","N.Name.*.*.*","–-n","N","Name","0","0","0","0","0","0","0"
"31058","Auch","ADV","auch-a","ADV","0","0","0","0","0","0","0","0"
"31059","du","PRO.Pers.Subst.2.Nom.Sg.*","sie-p","PRO","Pers","Subst","Nom","2","Sg","0","0","0"
"31060","hast","VFIN.Aux.2.Sg.Pres.Ind","haben-v","VFIN","Aux","0","0","2","Sg","0","Pres","Ind"
"31061","nur","ADV","nur-a","ADV","0","0","0","0","0","0","0","0"
"31062","Ein","ART.Indef.Acc.Sg.Neut","eine-x","ART","Indef","0","Acc","0","Sg","Neut","0","0"
"31063","Leben","N.Reg.Acc.Sg.Neut","Leben-n","N","Reg","0","Acc","0","Sg","Neut","0","0"
"31064","zu","PART.Zu","zu-x","PART","Zu","0","0","0","0","0","0","0"
"31065","verlieren","VINF.Full","verlieren-v","VINF","Full","0","0","0","0","0","0","0"
"31066","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31067",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31068","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31069","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31070","Und","CONJ.Coord","und-c","CONJ","Coord","0","0","0","0","0","0","0"
"31071","nur","ADV","nur-a","ADV","0","0","0","0","0","0","0","0"
"31072","Eine","ART.Indef.Nom.Sg.Fem","eine-x","ART","Indef","0","Nom","0","Sg","Fem","0","0"
"31073","Unschuld","N.Reg.Nom.Sg.Fem","Unschuld-n","N","Reg","0","Nom","0","Sg","Fem","0","0"
"31074","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31075","!","SYM.Pun.Sent","!-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31076","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31077","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31078","Die","ART.Def.Nom.Sg.Fem","die-x","ART","Def","0","Nom","0","Sg","Fem","0","0"
"31079","über","APPR","über-i","APPR","0","0","0","0","0","0","0","0"
"31080","alle","PRO.Indef.Attr.Acc.Sg.Fem","alle-p","PRO","Indef","Attr","Acc","0","Sg","Fem","0","0"
"31081","Gewalt","N.Reg.Acc.Sg.Fem","Gewalt-n","N","Reg","0","Acc","0","Sg","Fem","0","0"
"31082","erhaben","ADJD.Pos","erhaben-j","ADJD","Pos","0","0","0","0","0","0","0"
"31083","ist","VFIN.Aux.3.Sg.Pres.Ind","sein-v","VFIN","Aux","0","0","3","Sg","0","Pres","Ind"
"31084","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31085",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31086","–","CARD","[number]-m","CARD","0","0","0","0","0","0","0","0"
"31087","Aber","CONJ.Coord","aber-c","CONJ","Coord","0","0","0","0","0","0","0"
"31088","nicht","PART.Neg","nicht-x","PART","Neg","0","0","0","0","0","0","0"
"31089","über","APPR","über-i","APPR","0","0","0","0","0","0","0","0"
"31090","alle","PRO.Indef.Attr.Acc.Sg.Fem","alle-p","PRO","Indef","Attr","Acc","0","Sg","Fem","0","0"
"31091","Verführung","N.Reg.Acc.Sg.Fem","Verführung-n","N","Reg","0","Acc","0","Sg","Fem","0","0"
"31092","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31093",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31094","–","ADJA.Pos.Dat.Sg.Fem","–-j","ADJA","Pos","0","Dat","0","Sg","Fem","0","0"
"31095","Gewalt","N.Reg.Dat.Sg.Fem","Gewalt-n","N","Reg","0","Dat","0","Sg","Fem","0","0"
"31096","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31097","!","SYM.Pun.Sent","!-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31098","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31099","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31100","Gewalt","N.Reg.Nom.Sg.Fem","Gewalt-n","N","Reg","0","Nom","0","Sg","Fem","0","0"
"31101","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31102","!","SYM.Pun.Sent","!-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31103","wer","PRO.Inter.Subst.Nom.Sg.Masc","wer-p","PRO","Inter","Subst","Nom","0","Sg","Masc","0","0"
"31104","kann","VFIN.Mod.3.Sg.Pres.Ind","können-v","VFIN","Mod","0","0","3","Sg","0","Pres","Ind"
"31105","der","ART.Def.Dat.Sg.Fem","die-x","ART","Def","0","Dat","0","Sg","Fem","0","0"
"31106","Gewalt","N.Reg.Dat.Sg.Fem","Gewalt-n","N","Reg","0","Dat","0","Sg","Fem","0","0"
"31107","nicht","PART.Neg","nicht-x","PART","Neg","0","0","0","0","0","0","0"
"31108","trotzen","VINF.Full","trotzen-v","VINF","Full","0","0","0","0","0","0","0"
"31109","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31110","?","SYM.Pun.Sent","?-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31111","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31112","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31113","Was","PRO.Inter.Subst.Nom.Sg.Neut","was-p","PRO","Inter","Subst","Nom","0","Sg","Neut","0","0"
"31114","Gewalt","N.Reg.Acc.Sg.Fem","Gewalt-n","N","Reg","0","Acc","0","Sg","Fem","0","0"
"31115","heißt","VFIN.Full.3.Sg.Pres.Ind","heißen-v","VFIN","Full","0","0","3","Sg","0","Pres","Ind"
"31116","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31117",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"31118","ist","VFIN.Aux.3.Sg.Pres.Ind","sein-v","VFIN","Aux","0","0","3","Sg","0","Pres","Ind"
"31119","nichts","PRO.Indef.Subst.*.*.Neut","nichts-p","PRO","Indef","Subst","0","0","0","Neut","0","0"
"31120","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31121",":","SYM.Pun.Colon",":-x","SYM","Pun","0","0","0","0","0","0","0"
"31122","Verführung","N.Reg.Nom.Sg.Fem","Verführung-n","N","Reg","0","Nom","0","Sg","Fem","0","0"
"31123","ist","VFIN.Aux.3.Sg.Pres.Ind","sein-v","VFIN","Aux","0","0","3","Sg","0","Pres","Ind"
"31124","die","ART.Def.Nom.Sg.Fem","die-x","ART","Def","0","Nom","0","Sg","Fem","0","0"
"31125","wahre","ADJA.Pos.Nom.Sg.Fem","wahr-j","ADJA","Pos","0","Nom","0","Sg","Fem","0","0"
"31126","Gewalt","N.Reg.Nom.Sg.Fem","Gewalt-n","N","Reg","0","Nom","0","Sg","Fem","0","0"
"31127","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31128",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31129","–","CARD","[number]-m","CARD","0","0","0","0","0","0","0","0"
"31130","Ich","PRO.Pers.Subst.1.Nom.Sg.*","sie-p","PRO","Pers","Subst","Nom","1","Sg","0","0","0"
"31131","habe","VFIN.Aux.1.Sg.Pres.Ind","haben-v","VFIN","Aux","0","0","1","Sg","0","Pres","Ind"
"31132","Blut","N.Reg.Acc.Sg.Neut","Blut-n","N","Reg","0","Acc","0","Sg","Neut","0","0"
"31133","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31134",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"31135","mein","PRO.Poss.Attr.Nom.Sg.Masc","meine-p","PRO","Poss","Attr","Nom","0","Sg","Masc","0","0"
"31136","Vater","N.Reg.Nom.Sg.Masc","Vater-n","N","Reg","0","Nom","0","Sg","Masc","0","0"
"31137","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31138",";","SYM.Pun.Sent",";-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31139","so","ADV","so-a","ADV","0","0","0","0","0","0","0","0"
"31140","jugendliches","ADJA.Pos.Acc.Sg.Neut","jugendlich-j","ADJA","Pos","0","Acc","0","Sg","Neut","0","0"
"31141","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31142",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"31143","so","ADV","so-a","ADV","0","0","0","0","0","0","0","0"
"31144","warmes","ADJA.Pos.Acc.Sg.Neut","warm-j","ADJA","Pos","0","Acc","0","Sg","Neut","0","0"
"31145","Blut","N.Reg.Acc.Sg.Neut","Blut-n","N","Reg","0","Acc","0","Sg","Neut","0","0"
"31146","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31147",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"31148","als","CONJ.Comp","als-c","CONJ","Comp","0","0","0","0","0","0","0"
"31149","eine","PRO.Indef.Subst.Nom.Sg.Fem","eine-p","PRO","Indef","Subst","Nom","0","Sg","Fem","0","0"
"31150","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31151",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31152","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31153","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31154","Auch","ADV","auch-a","ADV","0","0","0","0","0","0","0","0"
"31155","meine","PRO.Poss.Attr.Nom.Pl.Masc","meine-p","PRO","Poss","Attr","Nom","0","Pl","Masc","0","0"
"31156","Sinne","N.Reg.Nom.Pl.Masc","Sinn-n","N","Reg","0","Nom","0","Pl","Masc","0","0"
"31157","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31158",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"31159","sind","VFIN.Aux.3.Pl.Pres.Ind","sein-v","VFIN","Aux","0","0","3","Pl","0","Pres","Ind"
"31160","Sinne","N.Reg.Nom.Pl.Masc","Sinn-n","N","Reg","0","Nom","0","Pl","Masc","0","0"
"31161","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31162",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31163","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31164","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31165","Ich","PRO.Pers.Subst.1.Nom.Sg.*","sie-p","PRO","Pers","Subst","Nom","1","Sg","0","0","0"
"31166","stehe","VFIN.Full.1.Sg.Pres.Ind","stehen-v","VFIN","Full","0","0","1","Sg","0","Pres","Ind"
"31167","für","APPR","für-i","APPR","0","0","0","0","0","0","0","0"
"31168","nichts","PRO.Indef.Subst.*.*.Neut","nichts-p","PRO","Indef","Subst","0","0","0","Neut","0","0"
"31169","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31170",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31171","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31172","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31173","Ich","PRO.Pers.Subst.1.Nom.Sg.*","sie-p","PRO","Pers","Subst","Nom","1","Sg","0","0","0"
"31174","bin","VFIN.Aux.1.Sg.Pres.Ind","sein-v","VFIN","Aux","0","0","1","Sg","0","Pres","Ind"
"31175","für","APPR","für-i","APPR","0","0","0","0","0","0","0","0"
"31176","nichts","PRO.Indef.Subst.*.*.Neut","nichts-p","PRO","Indef","Subst","0","0","0","Neut","0","0"
"31177","gut","ADJD.Pos","gut-j","ADJD","Pos","0","0","0","0","0","0","0"
"31178","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31179",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31180","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31181","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31182","Ich","PRO.Pers.Subst.1.Nom.Sg.*","sie-p","PRO","Pers","Subst","Nom","1","Sg","0","0","0"
"31183","kenne","VFIN.Full.1.Sg.Pres.Ind","kennen-v","VFIN","Full","0","0","1","Sg","0","Pres","Ind"
"31184","das","ART.Def.Acc.Sg.Neut","die-x","ART","Def","0","Acc","0","Sg","Neut","0","0"
"31185","Haus","N.Reg.Acc.Sg.Neut","Haus-n","N","Reg","0","Acc","0","Sg","Neut","0","0"
"31186","der","ART.Def.Gen.Sg.Fem","die-x","ART","Gen","0","Gen","0","Sg","Fem","0","0"
"31187","Grimaldi","N.Reg.Gen.Sg.Fem","Grimaldi-n","N","Gen","0","Gen","0","Sg","Fem","0","0"
"31188","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31189",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"31190","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31191","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"31192","Es","PRO.Pers.Subst.3.Nom.Sg.Neut","sie-p","PRO","Pers","Subst","Nom","3","Sg","Neut","0","0"
"31193","ist","VFIN.Aux.3.Sg.Pres.Ind","sein-v","VFIN","Aux","0","0","3","Sg","0","Pres","Ind"
