"276,""Aridäus."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"277,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"278,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"279,""Sprich"",""VIMP.Full.2.Sg"",""VIMP"",""Full"",NA,NA,""2"",""Sg"",NA,NA,NA";;;;
"280,""Dein"",""strenges"",""strenges"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"281,""Das"",""weiß"",""weiß"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"282,""In"",""deiner"",""deiner"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"283,""Aridäus."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"284,""Prinz!"",""N.Name.Nom.Sg.Neut"",""N"",""Name"",NA,""Nom"",NA,""Sg"",""Neut"",NA,NA";;;;
"285,""Umarmen"",""soll"",""soll"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"286,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"287,""Was?"",""Sterben"",""Sterben"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"288,""Philotas,"",""meines"",""meines"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"289,""Gebeut,"",""o"",""o"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"290,""[118]"",""Aridäus."",""Aridäus"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"291,""So?"",""N.Name.Nom.Sg.Neut"",""N"",""Name"",NA,""Nom"",NA,""Sg"",""Neut"",NA,NA";;;;
"292,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"293,""Ja!"",""N.Name.Nom.Sg.Neut"",""N"",""Name"",NA,""Nom"",NA,""Sg"",""Neut"",NA,NA";;;;
"294,""Strato."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"295,""O"",""König,"",""König,"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"296,""Sein"",""gütig"",""gütig"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"297,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"298,""Hart,"",""oder"",""oder"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"299,""Wie"",""viel"",""viel"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"300,""Abtreten,"",""König?"",""König?"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"301,""Wie"",""schwach"",""schwach"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"302,""Nie"",""wieder"",""wieder"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"303,""Verlangest"",""du"",""du"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"304,""Aridäus."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"305,""Nicht"",""mehr,"",""mehr,"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"306,""Als"",""für"",""für"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"307,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"308,""Wie?"",""N.Name.Nom.Sg.Neut"",""N"",""Name"",NA,""Nom"",NA,""Sg"",""Neut"",NA,NA";;;;
"309,""Als"",""für"",""für"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"310,""Aridäus."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"311,""Ja!"",""N.Name.Nom.Sg.Neut"",""N"",""Name"",NA,""Nom"",NA,""Sg"",""Neut"",NA,NA";;;;
"312,""Denn"",""wisse,"",""wisse,"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"313,""[119]"",""Nicht"",""Nicht"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"314,""In"",""eure"",""eure"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"315,""Strato."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"316,""Erlaube,"",""König,"",""König,"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"317,""Zu"",""sagen!"",""sagen!"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"318,""Aridäus."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"319,""Sag’"",""es!"",""es!"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"320,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"321,""Keine"",""Rätzel"",""Rätzel"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"322,""Strato."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"323,""Der"",""Sohn"",""Sohn"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"324,""Des"",""glücklichen"",""glücklichen"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"325,""Gefangen"",""nahm."",""nahm"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"326,""Daß"",""du"",""du"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"327,""Ganz"",""Wuth";,Wuth;",NA,NA,NA,NA,NA,NA,NA,NA
328"",""Die"",""Glieder";,Glieder;",NA,NA,NA,NA,NA,NA,NA,NA
329"",""Auf"",""meines"",""meines"",NA,NA,NA,NA,NA,NA,NA,NA"
"330,""Daß"",""er"",""er"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"331,""Er"",""ward,"",""ward,"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"332,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"333,""Polymet?"",""N.Name.Nom.Sg.Neut"",""N"",""Name"",NA,""Nom"",NA,""Sg"",""Neut"",NA,NA";;;;
"334,""[120]"",""Gefangen?"",""Gefangen?"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"335,""Mein"",""Vater,"",""Vater,"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"336,""Aridäus."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"337,""Er"",""ist"",""ist"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"338,""Wir"",""wollen"",""wollen"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"339,""Beschleunigen."",""Dein"",""Dein"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"340,""Verlanget"",""wohl"",""wohl"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"341,""Und"",""ob"",""ob"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"342,""Send"",""einen"",""einen"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"343,""Daß"",""er"",""er"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"344,""Wer"",""soll"",""soll"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"345,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"346,""Parmenio!"",""N.Name.Nom.Sg.Neut"",""N"",""Name"",NA,""Nom"",NA,""Sg"",""Neut"",NA,NA";;;;
"347,""Aridäus."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"348,""Er"",""soll"",""soll"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"349,""Gleich"",""da"",""da"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"350,""Bald"",""wieder."",""wieder"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"351,""Vierter"",""Auftritt."",""Auftritt"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"352,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"353,""Hab"",""ich"",""ich"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"354,""Daß"",""er"",""er"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"355,""[121]"",""Die"",""Die"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"356,""Gewinnt"",""er,"",""er,"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"357,""Gewinnt"",""er!"",""er!"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"358,""Sein"",""gütig"",""gütig"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"359,""Das"",""sagte"",""sagte"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"360,""Dawider"",""hab"",""hab"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"361,""Gefangen"",""ist,"",""ist,"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"362,""So"",""viel,"",""viel,"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"363,""Wie"",""aber?"",""aber?"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"364,""Philotas"",""nicht"",""nicht"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"365,""Wie?"",""oder"",""oder"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"366,""Der"",""junge"",""junge"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"367,""Das"",""eine"",""eine"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"368,""So,"",""wie"",""wie"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"369,""Allein,"",""das"",""das"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"370,""Mein"",""Leben"",""Leben"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"371,""Welch"",""eine"",""eine"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"372,""Für"",""dich,"",""dich,"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"373,""Mein"",""Vater"",""Vater"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"374,""Der"",""höhre"",""höhre"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"375,""Ein"",""solcher"",""solcher"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"376,""Ihr"",""Götter!"",""Götter!"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"377,""[122]"",""Diß"",""Diß"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"378,""Ein"",""Sterblicher,"",""Sterblicher,"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"379,""Ein"",""Schwerdt"",""Schwerdt"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"380,""Ich"",""will"",""will"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"381,""Ich"",""will"",""will"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"382,""Der"",""Welt"",""Welt"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"383,""Ihr"",""Götter,"",""Götter,"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"384,""Der"",""König"",""König"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"385,""Wenn"",""ich"",""ich"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"386,""Ihr"",""Götter,"",""Götter,"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"387,""Sey"",""euer"",""euer"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"388,""Wenn"",""es"",""es"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"389,""Gewesen"",""ist."",""ist"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"390,""Was"",""ist"",""ist"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"391,""Die"",""Folgen"",""Folgen"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"392,""Fünfter"",""Auftritt."",""Auftritt"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"393,""Philotas."",""Parmenio."",""Parmenio"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"394,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"395,""Bist"",""du"",""du"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"396,""Was"",""sag"",""sag"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"397,""Und"",""wessen?"",""wessen?"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"398,""[123]"",""Parmenio."",""Parmenio"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"399,""Ach!"",""N.Name.Nom.Sg.Neut"",""N"",""Name"",NA,""Nom"",NA,""Sg"",""Neut"",NA,NA";;;;
"400,""Prinz,"",""Beider!"",""Beider!"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"401,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"402,""Focht"",""ich"",""ich"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"403,""Parmenio."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"404,""Den"",""Königlichen"",""Königlichen"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"405,""So"",""munter"",""munter"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"406,""Er"",""wagte"",""wagte"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"407,""Verlohren,"",""wenn"",""wenn"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"408,""Beschützet"",""hätten."",""hätten"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"409,""Stürmt’"",""er"",""er"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"410,""War"",""er"",""er"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"411,""Wenn"",""ich"",""ich"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"412,""Aufopfern"",""wollt’,"",""wollt’,"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"413,""Wo"",""er"",""er"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"414,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"415,""Du"",""bist"",""bist"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"416,""Verwundet,"",""ich"",""ich"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"417,""Parmenio."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"418,""Nein"",""Prinz!"",""Prinz!"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"419,""Schon"",""dreymal"",""dreymal"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"420,""[124]"",""Für"",""Für"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"421,""Mich"",""zittern"",""zittern"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"422,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"423,""Und"",""weißt"",""weißt"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"424,""Verwundet"",""bin?"",""bin?"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"425,""Parmenio."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"426,""Ach!"",""ich"",""ich"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"427,""Daß"",""Polymet"",""Polymet"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"428,""Daß"",""du"",""du"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"429,""Absenden"",""willst,"",""willst,"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"430,""Die"",""Absicht,"",""Absicht,"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"431,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"432,""So"",""bald"",""bald"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"433,""Das"",""bitt’"",""bitt’"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"434,""Parmenio."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"435,""Wie?"",""Warum?"",""Warum?"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"436,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"437,""Die"",""Ursach"",""Ursach"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"438,""Mir"",""und"",""und"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"439,""Parmenio."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"440,""Wenn"",""aber"",""aber"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"441,""Sie"",""wissen"",""wissen"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"442,""[125]"",""Philotas."",""Philotas"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"443,""Dann"",""sage"",""sage"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"444,""Was"",""Wichtigs"",""Wichtigs"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"445,""Nur"",""nöthig"",""nöthig"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"446,""Parmenio."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"447,""Dem"",""Vater"",""Vater"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"448,""Wird"",""er"",""er"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"449,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"450,""Drum"",""eben!"",""eben!"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"451,""Was"",""du"",""du"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"452,""Dich,"",""keinen"",""keinen"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"453,""Kannst"",""ihm"",""ihm"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"454,""Parmenio."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"455,""Nur"",""ich?"",""ich?"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"456,""Entziehen"",""nur"",""nur"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"457,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"458,""Will"",""aber"",""aber"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"459,""Kann"",""dieser"",""dieser"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"460,""Zu"",""Ende"",""Ende"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"461,""So"",""wirst"",""wirst"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"462,""Parmenio."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"463,""Ernst,"",""grossen"",""grossen"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"464,""[126]"",""Zu"",""Zu"",""Zu"",NA,NA,NA,NA,NA,NA,NA";;;;
"465,""Kurz,"",""grosse"",""grosse"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"466,""Von"",""Milch"",""Milch"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"467,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"468,""So"",""geh!"",""geh!"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"469,""Und"",""schaffe"",""schaffe"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"470,""Daß"",""er"",""er"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"471,""Und"",""allen"",""allen"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"472,""Entschuldige"",""mich"",""mich"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"473,""Daß"",""ich"",""ich"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"474,""Parmenio."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"475,""Und"",""was"",""was"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"476,""Dem"",""König"",""König"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"477,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"478,""Sage"",""–"",""–"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"479,""Den"",""Vater"",""Vater"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"480,""Legt"",""der"",""der"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"481,""Wir"",""sehn"",""sehn"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"482,""Sechster"",""Auftritt."",""Auftritt"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"483,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"484,""Bringt"",""ihr"",""ihr"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"485,""Mich"",""Opferer"",""Opferer"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"486,""[127]"",""Ihr"",""Ihr"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"487,""Ein"",""heilig"",""heilig"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"488,""O"",""fühlt’"",""fühlt’"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"489,""Der"",""blasse"",""blasse"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"490,""Welch"",""grosser"",""grosser"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"491,""Die"",""um"",""um"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"492,""Der"",""Menschenfreund,"",""Menschenfreund,"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"493,""Bey"",""allen"",""allen"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"494,""Beneidenswürdig,"",""er"",""er"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"495,""Dem"",""allgemeinen"",""allgemeinen"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"496,""Ist"",""für"",""für"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"497,""Der"",""Sterblichen"",""Sterblichen"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"498,""Auf"",""unsrer"",""unsrer"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"499,""Das"",""Leben"",""Leben"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"500,""Der"",""Fürsten"",""Fürsten"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"501,""Ihr"",""Götter,"",""Götter,"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"502,""An"",""einen"",""einen"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"503,""Aus"",""bodenlosem"",""bodenlosem"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"504,""Auf"",""seinen"",""seinen"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"505,""Hinaufzuheben,"",""o"",""o"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"506,""Beruhet"",""oft"",""oft"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"507,""Du"",""Blut"",""Blut"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"508,""[128]"",""Und"",""Und"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"509,""Und"",""langer"",""langer"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"510,""Erst"",""zwar"",""zwar"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"511,""Dann"",""auf"",""auf"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"512,""Dann"",""wurden"",""wurden"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"513,""Wohl"",""mir,"",""mir,"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"514,""Siebender"",""Auftritt."",""Auftritt"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"515,""Philotas."",""Aridäus."",""Aridäus"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"516,""Aridäus."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"517,""Nun"",""sind"",""sind"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"518,""In"",""wenig"",""wenig"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"519,""Zurück"",""erwarten."",""erwarten"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"520,""Nach"",""meinem"",""meinem"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"521,""Die"",""Tapfersten"",""Tapfersten"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"522,""Und"",""brennen,"",""brennen,"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"523,""Denn,"",""Prinz,"",""Prinz,"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"524,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"525,""Ein"",""schöner"",""schöner"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"526,""Der"",""seine"",""seine"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"527,""In"",""was"",""was"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"528,""[129]"",""Wird"",""Wird"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"529,""Und"",""dann,"",""dann,"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"530,""Aridäus."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"531,""Ich"",""habe"",""habe"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"532,""Befehl"",""deshalb"",""deshalb"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"533,""Dein"",""eigenes"",""eigenes"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"534,""Und"",""sucht"",""sucht"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"535,""Der"",""dir"",""dir"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"536,""Nicht"",""mehr"",""mehr"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"537,""Philotas."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"538,""Wie"",""verstehst"",""verstehst"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
"539,""Aridäus."",""N.Name.Nom.Sg.*"",""N"",""Name"",NA,""Nom"",NA,""Sg"",NA,NA,NA";;;;
"540,""Weil"",""du"",""du"",NA,NA,NA,NA,NA,NA,NA,NA";;;;
