"","token","tag","pos","category","funct","case","pers","num","gender","tense","mode"
"1751","]","SYM.Paren.Right","SYM","Paren","Right",NA,NA,NA,NA,NA,NA
"1752","Fünfter","ADJA.Pos.Nom.Sg.Masc","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"1753","Auftritt","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"1754",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1755","Parmenio","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"1756",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1757","die","ART.Def.Nom.Pl.Masc","ART","Def",NA,"Nom",NA,"Pl","Masc",NA,NA
"1758","vorigen","ADJA.Pos.Nom.Pl.Masc","ADJA","Pos",NA,"Nom",NA,"Pl","Masc",NA,NA
"1759",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1760","Parmenio","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"1761",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1762","Er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"1763","lebet","VFIN.Full.2.Pl.Pres.Subj","VFIN","Full",NA,NA,"2","Pl",NA,"Pres","Subj"
"1764",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1765","König","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"1766",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1767","der","PRO.Rel.Subst.-.Nom.Sg.Masc","PRO","Rel","Subst","Nom",NA,"Sg","Masc",NA,NA
"1768","dapfere","VFIN.Full.3.Sg.Pres.Subj","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Subj"
"1769",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1770","doch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"1771",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1772","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"1773","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"1774","lebet","VFIN.Full.2.Pl.Pres.Subj","VFIN","Full",NA,NA,"2","Pl",NA,"Pres","Subj"
"1775",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1776","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"1777","seine","PRO.Poss.Attr.-.Nom.Sg.Fem","PRO","Poss","Attr","Nom",NA,"Sg","Fem",NA,NA
"1778","Schuld","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"1779","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"1780",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1781","Ein","ART.Indef.Nom.Sg.Masc","ART","Indef",NA,"Nom",NA,"Sg","Masc",NA,NA
"1782","Herold","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"1783","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"1784","mit","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"1785","mir","PRO.Pers.Subst.1.Dat.Sg.*","PRO","Pers","Subst","Dat","1","Sg",NA,NA,NA
"1786","gekommen","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"1787",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1788","der","PRO.Rel.Subst.-.Nom.Sg.Masc","PRO","Rel","Subst","Nom",NA,"Sg","Masc",NA,NA
"1789","dir","PRO.Pers.Subst.2.Dat.Sg.*","PRO","Pers","Subst","Dat","2","Sg",NA,NA,NA
"1790","Philotas","N.Name.Gen.Sg.Neut","N","Gen",NA,"Gen",NA,"Sg","Neut",NA,NA
"1791","Auswechslung","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"1792","gegen","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"1793","Polytimet","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"1794","antragen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"1795","soll","VFIN.Mod.3.Sg.Pres.Ind","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"1796",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1797","Polemon","N.Name.Acc.Sg.*","N","Name",NA,"Acc",NA,"Sg",NA,NA,NA
"1798",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1799","Ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"1800","danke","VFIN.Full.1.Sg.Pres.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"1801","dieses","PRO.Dem.Subst.-.Acc.Sg.Neut","PRO","Dem","Subst","Acc",NA,"Sg","Neut",NA,NA
"1802","mal","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"1803","dem","ART.Def.Dat.Sg.Neut","ART","Def",NA,"Dat",NA,"Sg","Neut",NA,NA
"1804","Gerüchte","N.Reg.Dat.Sg.Neut","N","Reg",NA,"Dat",NA,"Sg","Neut",NA,NA
"1805",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1806","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"1807","es","PRO.Pers.Subst.3.Nom.Sg.Neut","PRO","Pers","Subst","Nom","3","Sg","Neut",NA,NA
"1808","uns","PRO.Pers.Subst.1.Acc.Pl.*","PRO","Pers","Subst","Acc","1","Pl",NA,NA,NA
"1809","betrogen","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"1810","hat","VFIN.Haben.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"1811",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1812","Was","PRO.Inter.Subst.-.Acc.Sg.Neut","PRO","Inter","Subst","Acc",NA,"Sg","Neut",NA,NA
"1813","mag","VFIN.Mod.3.Sg.Pres.Ind","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"1814","es","PRO.Pers.Subst.3.Nom.Sg.Neut","PRO","Pers","Subst","Nom","3","Sg","Neut",NA,NA
"1815","so","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"1816","schwazhaft","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"1817","oder","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"1818","so","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"1819","zornig","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"1820","gemacht","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"1821","haben","VFIN.Haben.3.Pl.Pres.Ind","VFIN",NA,NA,NA,"3","Pl",NA,"Pres","Ind"
"1822","[","SYM.Paren.Left","SYM","Paren","Left",NA,NA,NA,NA,NA,NA
"1823","24","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"1824","]","SYM.Paren.Right","SYM","Paren","Right",NA,NA,NA,NA,NA,NA
"1825","seinen","PRO.Poss.Attr.-.Acc.Sg.Masc","PRO","Poss","Attr","Acc",NA,"Sg","Masc",NA,NA
"1826","Tod","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"1827","zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"1828","leugen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"1829","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1830","Und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"1831",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1832","Parmenio","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"1833",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1834","was","PRO.Inter.Subst.-.Acc.Sg.Neut","PRO","Inter","Subst","Acc",NA,"Sg","Neut",NA,NA
"1835","willst","VFIN.Mod.2.Sg.Pres.Ind","VFIN","Mod",NA,NA,"2","Sg",NA,"Pres","Ind"
"1836","du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
"1837","damit","PROADV.Dem","PROADV","Dem",NA,NA,NA,NA,NA,NA,NA
"1838","sagen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"1839",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1840","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"1841","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"1842","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"1843","durch","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"1844","seine","PRO.Poss.Attr.-.Acc.Sg.Fem","PRO","Poss","Attr","Acc",NA,"Sg","Fem",NA,NA
"1845","Schuld","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"1846","lebe","VFIN.Full.3.Sg.Pres.Subj","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Subj"
"1847","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1848","Parmenio","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"1849",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1850","Man","PRO.Indef.Subst.-.Nom.Sg.*","PRO","Indef","Subst","Nom",NA,"Sg",NA,NA,NA
"1851","hatte","VFIN.Haben.3.Sg.Past.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Past","Ind"
"1852","Mühe","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"1853","ihn","PRO.Pers.Subst.3.Acc.Sg.Masc","PRO","Pers","Subst","Acc","3","Sg","Masc",NA,NA
"1854","zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"1855","verhintern","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"1856",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1857","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"1858","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"1859","seine","PRO.Poss.Attr.-.Acc.Sg.Fem","PRO","Poss","Attr","Acc",NA,"Sg","Fem",NA,NA
"1860","Wunde","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"1861","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"1862","aufrisse","VFIN.Full.3.Sg.Pres.Subj","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Subj"
"1863",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1864","sie","PRO.Pers.Subst.3.Nom.Sg.Fem","PRO","Pers","Subst","Nom","3","Sg","Fem",NA,NA
"1865","tödtlich","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"1866","zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"1867","machen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"1868",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1869","Er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"1870","machte","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"1871","dem","ART.Def.Dat.Sg.Neut","ART","Def",NA,"Dat",NA,"Sg","Neut",NA,NA
"1872","Schiksal","N.Reg.Dat.Sg.Neut","N","Reg",NA,"Dat",NA,"Sg","Neut",NA,NA
"1873","bittere","ADJA.Pos.Acc.Pl.Masc","ADJA","Pos",NA,"Acc",NA,"Pl","Masc",NA,NA
"1874","Vorwürfe","N.Reg.Acc.Pl.Masc","N","Reg",NA,"Acc",NA,"Pl","Masc",NA,NA
"1875",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1876","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"1877","es","PRO.Pers.Subst.3.Nom.Sg.Neut","PRO","Pers","Subst","Nom","3","Sg","Neut",NA,NA
"1878","ihm","PRO.Pers.Subst.3.Dat.Sg.Masc","PRO","Pers","Subst","Dat","3","Sg","Masc",NA,NA
"1879","durch","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"1880","eine","ART.Indef.Acc.Sg.Fem","ART","Indef",NA,"Acc",NA,"Sg","Fem",NA,NA
"1881","Wunde","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"1882","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"1883","lieber","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"1884","den","ART.Def.Acc.Sg.Masc","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"1885","Tod","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"1886","als","APPR.Als","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"1887","die","ART.Def.Acc.Sg.Fem","ART","Def",NA,"Acc",NA,"Sg","Fem",NA,NA
"1888","Gefangenschaft","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"1889","zugetheilt","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"1890","hat","VFIN.Haben.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"1891",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1892","Er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"1893","verabscheuete","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"1894","sich","PRO.Refl.Subst.3.Acc.Sg.*","PRO","Refl","Subst","Acc","3","Sg",NA,NA,NA
"1895","in","APPR.In","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"1896","jedem","PRO.Indef.Subst.-.Dat.Sg.Masc","PRO","Indef","Subst","Dat",NA,"Sg","Masc",NA,NA
"1897","von","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"1898","seinen","PRO.Poss.Attr.-.Dat.Pl.Masc","PRO","Poss","Attr","Dat",NA,"Pl","Masc",NA,NA
"1899","Mitgefangenen","N.Reg.Dat.Pl.Masc","N","Reg",NA,"Dat",NA,"Pl","Masc",NA,NA
"1900",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1901","indem","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"1902","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"1903","glaubte","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"1904",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1905","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"1906","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"1907","sich","PRO.Refl.Subst.3.Acc.Sg.*","PRO","Refl","Subst","Acc","3","Sg",NA,NA,NA
"1908","in","APPR.In","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"1909","jedem","PRO.Indef.Attr.-.Dat.Sg.Masc","PRO","Indef","Attr","Dat",NA,"Sg","Masc",NA,NA
"1910","vervielfältigt","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"1911","erblikte","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"1912",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1913","Er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"1914","wußte","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"1915","keinen","PRO.Indef.Attr.-.Acc.Sg.Masc","PRO","Indef","Attr","Acc",NA,"Sg","Masc",NA,NA
"1916","grössern","ADJA.Pos.Acc.Sg.Masc","ADJA","Pos",NA,"Acc",NA,"Sg","Masc",NA,NA
"1917","Schimpf","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"1918",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1919","als","CONJ.Comp.-","CONJ","Comp",NA,NA,NA,NA,NA,NA,NA
"1920","entwafnet","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"1921","[","SYM.Paren.Left","SYM","Paren","Left",NA,NA,NA,NA,NA,NA
"1922","25","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"1923","]","SYM.Paren.Right","SYM","Paren","Right",NA,NA,NA,NA,NA,NA
"1924","zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"1925","seyn","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"1926",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1927","Als","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"1928","der","ART.Def.Nom.Sg.Masc","ART","Def",NA,"Nom",NA,"Sg","Masc",NA,NA
"1929","König","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"1930","Aridäus","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"1931","ihn","PRO.Pers.Subst.3.Acc.Sg.Masc","PRO","Pers","Subst","Acc","3","Sg","Masc",NA,NA
"1932","in","APPR.In","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"1933","ein","ART.Indef.Acc.Sg.Neut","ART","Indef",NA,"Acc",NA,"Sg","Neut",NA,NA
"1934","aufgepuztes","ADJA.Pos.Acc.Sg.Neut","ADJA","Pos",NA,"Acc",NA,"Sg","Neut",NA,NA
"1935","Zelt","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"1936","bringen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"1937","ließ","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"1938",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1939","hielt","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"1940","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"1941","es","PRO.Pers.Subst.3.Acc.Sg.Neut","PRO","Pers","Subst","Acc","3","Sg","Neut",NA,NA
"1942","für","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"1943","eine","ART.Indef.Acc.Sg.Fem","ART","Indef",NA,"Acc",NA,"Sg","Fem",NA,NA
"1944","hönische","ADJA.Pos.Acc.Sg.Fem","ADJA","Pos",NA,"Acc",NA,"Sg","Fem",NA,NA
"1945","Höflichkeit","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"1946",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1947","denn","CONJ.Coord.Denn","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"1948","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"1949","glaubte","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"1950",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1951","das","ART.Def.Nom.Sg.Neut","ART","Def",NA,"Nom",NA,"Sg","Neut",NA,NA
"1952","Zelt","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"1953","wäre","VFIN.Sein.3.Sg.Past.Subj","VFIN",NA,NA,NA,"3","Sg",NA,"Past","Subj"
"1954","einer","ART.Indef.Nom.Sg.Masc","ART","Indef",NA,"Nom",NA,"Sg","Masc",NA,NA
"1955","Beyschläferinn","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"1956","desselben","PRO.Dem.Subst.-.Gen.Sg.Neut","PRO","Gen","Subst","Gen",NA,"Sg","Neut",NA,NA
"1957",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1958","Er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"1959","stampfte","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"1960",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1961","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"1962","winselte","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"1963",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1964","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"1965","weinte","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"1966",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1967","aber","CONJ.Coord.Aber","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"1968","es","PRO.Pers.Subst.3.Nom.Sg.Neut","PRO","Pers","Subst","Nom","3","Sg","Neut",NA,NA
"1969","war","VFIN.Sein.3.Sg.Past.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Past","Ind"
"1970","kein","PRO.Indef.Attr.-.Nom.Sg.Neut","PRO","Indef","Attr","Nom",NA,"Sg","Neut",NA,NA
"1971","kindisches","ADJA.Pos.Nom.Sg.Neut","ADJA","Pos",NA,"Nom",NA,"Sg","Neut",NA,NA
"1972","Weinen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"1973",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1974","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"1975","fürchtete","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"1976",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1977","du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
"1978","würdest","VFIN.Aux.2.Sg.Past.Subj","VFIN","Aux",NA,NA,"2","Sg",NA,"Past","Subj"
"1979","ihn","PRO.Pers.Subst.3.Acc.Sg.Masc","PRO","Pers","Subst","Acc","3","Sg","Masc",NA,NA
"1980","mehr","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"1981","als","APPR.Als","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"1982","dein","PRO.Poss.Attr.-.Acc.Sg.Neut","PRO","Poss","Attr","Acc",NA,"Sg","Neut",NA,NA
"1983","Reich","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"1984","lieben","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"1985",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"1986","du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
"1987","würdest","VFIN.Aux.2.Sg.Past.Subj","VFIN","Aux",NA,NA,"2","Sg",NA,"Past","Subj"
"1988","dich","PRO.Pers.Subst.2.Acc.Sg.*","PRO","Pers","Subst","Acc","2","Sg",NA,NA,NA
"1989","zu","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"1990","allem","PRO.Indef.Subst.-.Dat.Sg.Neut","PRO","Indef","Subst","Dat",NA,"Sg","Neut",NA,NA
"1991","verstehen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"1992",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"1993","ihn","PRO.Pers.Subst.3.Acc.Sg.Masc","PRO","Pers","Subst","Acc","3","Sg","Masc",NA,NA
"1994","aus","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"1995","der","ART.Def.Dat.Sg.Fem","ART","Def",NA,"Dat",NA,"Sg","Fem",NA,NA
"1996","Gefangenschaft","N.Reg.Dat.Sg.Fem","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"1997","zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"1998","retten","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"1999",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2000","Er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"2001","nennte","VFIN.Full.3.Sg.Past.Subj","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Subj"
"2002","sich","PRO.Refl.Subst.3.Dat.Sg.*","PRO","Refl","Subst","Dat","3","Sg",NA,NA,NA
